f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s)
-8.23012625795492,3.2097663158148397,1.6037224414395117,2.037804112015017,-1.9057618395236933,0.0,0.0
-8.23012625795492,3.2258035402292347,1.6691927111103748,2.0187464936197803,-2.026644559812969,0.0,-0.05311426618108724
-8.23012625795492,3.2424954673403383,1.7338747831781371,1.9984800480216507,-2.148061373368611,-0.0005311426618108725,-0.10285480769063027
-8.23012625795492,3.25983421517212,1.7978684285675677,1.9769994342879647,-2.2702095954507686,-0.0015596907387171752,-0.14900490582609904
-8.23012625795492,3.2778128994577953,1.8613098820616145,1.954297338333457,-2.3933306326833126,-0.003049739796978166,-0.1913503865803399
-8.23012625795492,3.2964259982784117,1.9243746786942255,1.9303640320066238,-2.5177166554515895,-0.004963243662781565,-0.22967869926362924
-8.23012625795492,3.315669745065354,1.9872804510241973,1.9051868654521078,-2.6437178777620742,-0.007260030655417858,-0.26377717270083934
-8.23012625795492,3.335542549575596,2.050289788681822,1.878749686674487,-2.7717505915956613,-0.009897802382426251,-0.2934303481558259
-8.23012625795492,3.356045447462414,2.1137132807529904,1.8510321807585304,-2.902306160619661,-0.01283210586398451,-0.3184162921885857
-8.23012625795492,3.377182580269944,2.177912867523516,1.8220091191523338,-3.0359612339469466,-0.01601626878587037,-0.3385017903046539
-8.23012625795492,3.3989617089451793,2.2433056146381887,1.7916495068128644,-3.173389485453564,-0.019401286688916906,-0.3534363131244481
-8.23012625795492,3.421394765091561,2.3103679801694486,1.7599156119583288,-3.315375203225273,-0.02293564982016139,-0.36294463306148045
-8.23012625795492,3.4444984448932554,2.379640557420138,1.7267618599260761,-3.462829021363004,-0.026565096150776193,-0.36671795773924104
-8.23012625795492,3.4682948504674567,2.451733116402224,1.692133569712446,-3.6168059568663993,-0.030232275728168605,-0.36440345095604104
-8.23012625795492,3.492812181631479,2.5273294890403832,1.655965510143782,-3.77852560535091,-0.03387631023772902,-0.35559206131736576
-8.23012625795492,3.518085476521883,2.60719137062956,1.618180254090273,-3.9493937136878157,-0.03743223085090267,-0.3398047266992731
-8.23012625795492,3.5441573902281784,2.6921593166671527,1.578686316953395,-4.131023124597962,-0.0408302781178954,-0.31647737012052596
-8.23012625795492,3.57107898339485,2.7831478961955427,1.5373760857074152,-4.325249823695967,-0.043995051819100656,-0.2849458337711977
-8.23012625795492,3.5989104623568053,2.8811298024691037,1.4941235874704555,-4.534135741895659,-0.04684451015681263,-0.24443334364002456
-8.23012625795492,3.627721760381496,2.9871002517598173,1.448782230051499,-4.7599428170533145,-0.04928884359321288,-0.19404583188562963
-8.23012625795492,3.6575927628990943,3.102007611068813,1.4011828018809658,-5.005050693719449,-0.051229301912069175,-0.13278541204983613
-8.23012625795492,3.6886128390097825,3.2266283047090143,1.3511322949437712,-5.271770880566695,-0.05255715603256754,-0.05960090042512978
-8.23012625795492,3.7208791220568727,3.361353767040351,1.2984145861381042,-5.56198127776354,-0.053153165036818835,0.026491884338353144
-8.23012625795492,3.7544926597272763,3.5058471930194615,1.2427947733604687,-5.876469403740508,-0.0528882461934353,0.1261677867404383
-8.23012625795492,3.789551131657471,3.658527598318818,1.1840300793230636,-6.213848589718732,-0.05162656832603092,0.23935560572660897
-8.23012625795492,3.8261364076406594,3.8158722960966336,1.1218915934258762,-6.568955230894247,-0.04923301226876483,0.36453514158711453
-8.23012625795492,3.8642951306016258,3.971642099624347,1.0562020411169337,-6.930869529527561,-0.04558766085289368,0.49777048888395514
-8.23012625795492,3.9040115515978693,4.1163782604840735,0.9868933458216581,-7.281291912490713,-0.04060995596405413,0.6317169707556856
-8.23012625795492,3.94517533420271,4.237861036093306,0.9140804266967509,-7.594919453204433,-0.034292786256497274,0.7552669802343732
-8.23012625795492,3.987553944563643,4.32333400604714,0.8381312321647066,-7.843897211268921,-0.026740116454153542,0.8548396044189973
-8.23012625795492,4.030787284624115,4.363535506550702,0.7596922600520174,-8.006630115933755,-0.01819172040996357,0.9177993191967887
-8.23012625795492,4.0744226396896215,4.3567830819381,0.6796259588926798,-8.076819333121014,-0.009013727217995685,0.9366755607706797
-8.23012625795492,4.117990470509002,4.310209334850108,0.5988577655614697,-8.065978481852758,0.00035302838971111236,0.9113433295780469
-8.23012625795492,4.161092563857503,4.236980863407492,0.5181979807429422,-7.9972255436911635,0.00946646168549158,0.8476359450197523
-8.23012625795492,4.203462372491578,4.151611096589928,0.43822572530603054,-7.895632392121914,0.017942821135689103,0.7539343820541231
-8.23012625795492,4.244978483457477,4.066381646231989,0.3592694013848114,-7.78156058906155,0.025482164956230333,0.6382921192945168
-8.23012625795492,4.285642299919798,3.9900099472929633,0.2814537954941959,-7.668715387652571,0.0318650861491755,0.5071497669658328
-8.23012625795492,4.325542399392727,3.9279123298517815,0.20476664161767022,-7.5650885469097755,0.03693658381883383,0.3652311687265195
-8.23012625795492,4.364821522691245,3.883059426465783,0.12911575614857246,-7.474709808427256,0.040588895506099024,0.21591855050058226
-8.23012625795492,4.403652116955903,3.856821669312425,0.0543686580642999,-7.399166068512404,0.042748081011104846,0.06168869492733675
-8.23012625795492,4.442220333649027,3.84959960011139,-0.019623002620824143,-7.338637222658685,0.04336496796037821,-0.09553398467128382
-8.23012625795492,4.480716329650141,3.8612299949696762,-0.093009374847411,-7.2925165077117935,0.042409628113665374,-0.25412144989362073
