f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s)
-1.3244270094738617,0.41150016670210565,2.554674130217824,5.322971881934068,-0.13572312234910444,0.0,0.0
-1.3244270094738617,0.4370469080042839,2.498308254503991,5.321614650710577,-0.027387387067676336,0.0,-0.02313437001098902
-1.3244270094738617,0.4620299905493238,2.440822712967939,5.3213407768399,0.0801850132923881,-0.0002313437001098902,-0.04757007589087968
-1.3244270094738617,0.4864382176790032,2.3821691233196716,5.322142626972824,0.18700458058974273,-0.000707044459018687,-0.0731046447344199
-1.3244270094738617,0.5102599089122,2.3223085072208907,5.324012672778721,0.2930664842856256,-0.001438090906362886,-0.09953681400416826
-1.3244270094738617,0.5334829939844089,2.261210518019627,5.326943337621578,0.3983515772977965,-0.0024334590464045684,-0.12666726456600994
-1.3244270094738617,0.5560950991646052,2.198852621169663,5.330926853394556,0.5028275581964157,-0.0037001316920646675,-0.15429939953263794
-1.3244270094738617,0.5780836253763019,2.1352192422579623,5.3359551289765195,0.6064502402128857,-0.005243125687391046,-0.18224016211818878
-1.3244270094738617,0.5994358177988814,2.0703008946744,5.3420196313786485,0.7091648932692142,-0.007065527308572934,-0.21030088277966996
-1.3244270094738617,0.6201388267456255,2.0040932971227567,5.349111280311341,0.8109076296516201,-0.009168536136369634,-0.23829814424977097
-1.3244270094738617,0.640179759716853,1.9365964899778751,5.357220356607857,0.9116068074857627,-0.011551517578867344,-0.266054652457802
-1.3244270094738617,0.6595457246166317,1.8678139586714364,5.366336424682714,1.0111844291238399,-0.014212064103445363,-0.29340010159526386
-1.3244270094738617,0.6782238642033461,1.797751771672349,5.376448268973952,1.1095575141144867,-0.017146065119398,-0.320172022515364
-1.3244270094738617,0.6962013819200696,1.7264177401249945,5.387543844115097,1.2066394286962532,-0.02034778534455164,-0.3462166050732971
-1.3244270094738617,0.7134655593213196,1.6538206057767746,5.399610238402059,1.3023411557744722,-0.023809951395284613,-0.371389486740589
-1.3244270094738617,0.7300037653790874,1.5799692634533269,5.412633649959804,1.3965724911120325,-0.027523846262690502,-0.39555650170594164
-1.3244270094738617,0.7458034580136207,1.504872024029497,5.426599374870924,1.4892431529721881,-0.031479411279749916,-0.4185943865758496
-1.3244270094738617,0.7608521782539157,1.4285359236067694,5.441491806400646,1.5802637936796924,-0.035665355145508414,-0.4403914406093663
-1.3244270094738617,0.7751375374899834,1.3509660844528362,5.4572944443374425,1.6695469025079837,-0.040069269551602074,-0.4608481400927601
-1.3244270094738617,0.7886471983345117,1.272165133191833,5.473989913362522,1.7570075899622128,-0.044677750952529675,-0.47987770794201506
-1.3244270094738617,0.8013688496664301,1.1921326817553373,5.491559989262144,1.8425642439337688,-0.049476528031949824,-0.4974066409021727
-1.3244270094738617,0.8132901764839835,1.110864876712244,5.509985631701482,1.9261390483879137,-0.05445059444097155,-0.5133751978023839
-1.3244270094738617,0.824398825251106,1.0283540227877566,5.529247022185361,2.007658355256612,-0.05958434641899539,-0.5277378532495427
-1.3244270094738617,0.8346823654789836,0.9445882866593039,5.549323605737927,2.0870529000897045,-0.06486172495149081,-0.5404637219345356
-1.3244270094738617,0.8441282483455766,0.859551487489433,5.5701941347388235,2.164257851810723,-0.07026636217083616,-0.5515369594166604
-1.3244270094738617,0.8527237632204709,0.7732229811432235,5.591836713256931,2.239212686660395,-0.07578173176500277,-0.5609571458698398
-1.3244270094738617,0.8604559930319032,0.6855776456754075,5.614228840123535,2.311860876109941,-0.08139130322370117,-0.5687396598318493
-1.3244270094738617,0.8673117694886573,0.5965859765108129,5.6373474488846345,2.382149378193007,-0.08707869982201966,-0.5749160494892963
-1.3244270094738617,0.8732776292537654,0.5062143008476279,5.661168942666564,2.450027921335072,-0.09282786031691262,-0.5795344094280618
-1.3244270094738617,0.8783397722622417,0.4144251222673735,5.685669221879915,2.515448069344888,-0.09862320441119324,-0.5826597710261611
-1.3244270094738617,0.8824840234849154,0.3211776084307788,5.710823702573364,2.578362055774537,-0.10444980212145485,-0.5843745146779683
-1.3244270094738617,0.8856957995692232,0.22642823717357816,5.73660732313111,2.6387213753768517,-0.11029354726823454,-0.584778811695224
-1.3244270094738617,0.887960081940959,0.1301316193882409,5.762994536884878,2.696475119958577,-0.11614133538518678,-0.5839911028706224
-1.3244270094738617,0.8892613981348414,0.032241520873456025,5.7899592880844635,2.751568045680929,-0.121981246413893,-0.5821486191052748
