f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s),a1 (rad/s^2),a2 (rad/s^2),ax (m/s^2)
5.150608117361948,5.433235419510348,3.945793889026319,6.017232243733117,4.9621136525061225,0.36276737162421124,2.1629130959537806,11.528397525157791,3.2214933610079313,4.522529880677367
5.150608117361948,5.472693358400611,4.061077864277896,6.066853380258179,4.994328586116202,0.384396502583749,2.2081383947605544,11.535901077389804,2.338371712756279,4.341767533161904
5.150608117361948,5.51330413704339,4.176436875051794,6.116796666119341,5.017712303243765,0.4064778865313546,2.2515560700921733,11.531708782494926,1.4387860614397985,4.15571195613793
5.150608117361948,5.5550685057939075,4.291753962876744,6.166973789151778,5.032100163858162,0.42899344723227634,2.2931131896535524,11.51650949696594,0.5242438651802457,3.9625345969378896
5.150608117361948,5.597986045422675,4.406919057846403,6.21729479079036,5.037342602509965,0.45192457912881184,2.3327385356229313,11.491358212815417,-0.40340261915402215,3.7601727174636554
5.150608117361948,5.642055236001139,4.521832639974557,6.26766821681546,5.033308576318425,0.47525196448504115,2.370340262797568,11.457699088758796,-1.3417983692349367,3.5463926389363674
5.150608117361948,5.687273562400884,4.636409630862144,6.318001302578645,5.0198905926260755,0.4989553671130168,2.4058041891869313,11.417394518195946,-2.287894149709139,3.3188680462157145
5.150608117361948,5.7336376587095055,4.750583576044104,6.368200208504906,4.997011651128984,0.5230134090048861,2.4389928696490886,11.372762637597118,-3.2377233662117826,3.075272793617606
5.150608117361948,5.781143494469947,4.864311202420075,6.418170325016195,4.964634417466867,0.5474033377013771,2.4697455975852645,11.326625218215725,-4.186152796295046,2.8133869167913566
5.150608117361948,5.829786606494148,4.977577454602232,6.467816669190864,4.922772889503916,0.5721007936772297,2.497879466753178,11.282366931240599,-5.126618259489775,2.531213294448412
5.150608117361948,5.87956238104017,5.0904011239146385,6.517044398085903,4.8715067069090185,0.5970795883447615,2.5231915996976624,11.244005351072456,-6.05086372150265,2.227100372100123
5.150608117361948,5.930466392279317,5.202841177425363,6.5657594651549935,4.8109980696939925,0.6223115043417381,2.5454626034186636,11.216268581851574,-6.94871166216627,1.8998633232113147
5.150608117361948,5.98249480405357,5.315003863243878,6.613869445851933,4.741510953072329,0.6477661303759248,2.564461236650777,11.204673946752338,-7.807903164958027,1.5488918570133972
5.150608117361948,6.035644842686009,5.427050602711401,6.6612845553826565,4.663431921422749,0.6734107427424325,2.579950155220911,11.215596845983201,-8.614056609120121,1.1742277282476294
5.150608117361948,6.089915348713124,5.539206571171233,6.707918874596884,4.577291355331548,0.6992102442946416,2.5916924325033874,11.256314101228863,-9.350801380953945,0.7765894757007139
5.150608117361948,6.145307414424836,5.651769712183522,6.753691788150199,4.483783341522009,0.7251271686196755,2.5994583272603946,11.335001820100183,-10.000143726341435,0.35731730169392506
5.150608117361948,6.201825111546671,5.765119730384524,6.798529621565419,4.383781904258594,0.7511217518922795,2.603031500277334,11.460665599638213,-10.543110964420471,-0.08179065086062091
5.150608117361948,6.259476308850516,5.879726386380906,6.842367440608005,4.278350794614389,0.7771520668950528,2.602213593768728,11.642982764440786,-10.960693383208767,-0.5387754775348412
5.150608117361948,6.318273572714325,5.996156214025314,6.885150948554148,4.1687438607823015,0.8031742028327401,2.5968258389933796,11.892044250587649,-11.235058372589231,-1.0119611323649085
5.150608117361948,6.378235134854578,6.1150766565311905,6.926838387161972,4.056393277056409,0.8291424612226739,2.5867062276697306,12.217998640054427,-11.350952018033606,-1.5005365427858894
5.150608117361948,6.43938590141989,6.237256642931735,6.967402319932536,3.9428837568760726,0.8550095234993712,2.5717008622418716,12.630621544918696,-11.297139970469834,-2.0052399543091846
5.150608117361948,6.501758467849208,6.363562858380922,7.006831157501297,3.8299123571713745,0.88072653212179,2.55164846269878,13.138856032538161,-11.067689265616616,-2.529078852244522
5.150608117361948,6.5653940964330175,6.494951418706304,7.045130281073011,3.7192354645152084,0.9062430167487778,2.5263576741763347,13.75038763897903,-10.662875926642103,-3.07799478265218
5.150608117361948,6.630343610620081,6.632455295096094,7.082322635718164,3.6126067052487874,0.9315065934905412,2.495577726349813,14.47132377154848,-10.089534652035432,-3.6613737944998164
5.150608117361948,6.696668163571042,6.777168532811579,7.118448702770651,3.511711358728433,0.9564623707540394,2.458963988404815,15.306037382081083,-9.360748260480543,-4.292315894870881
5.150608117361948,6.7644398488991575,6.93022890663239,7.153565816357935,3.4181038761236278,0.9810520106380876,2.416040829456106,16.257209096005244,-8.494889773009234,-4.987610046655213
5.150608117361948,6.833742137965482,7.092800997592443,7.187746855119172,3.3331549783935355,1.0,0.0,18.772776228909436,-6.540598529065598,-5.052034246291794
5.150608117361948,6.904670147941406,7.280528759881538,7.221078404903107,3.2677489931028796,1.0,-0.05052034246291794,19.946961734152087,-5.506579414133822,-6.016815390991984
5.150608117361948,6.977475435540222,7.479998377223058,7.253755894834136,3.212683198961541,0.9994947965753708,-0.11068849637283779,21.24295004405195,-4.402499033076866,-7.12476325535427
5.150608117361948,7.052275419312452,7.692427877663578,7.285882726823751,3.1686582086307724,0.9983879116116424,-0.1819361289263805,22.660744015471018,-3.251116798943035,-8.402583261167086
5.150608117361948,7.129199698089088,7.919035317818288,7.317569308910059,3.136147040641342,0.9965685503223786,-0.26596196153805135,24.200652217425247,-2.0728601056747507,-9.877095487682768
5.150608117361948,7.208390051267271,8.16104183999254,7.348930779316473,3.1154184395845945,0.993908930706998,-0.36473291641487904,25.863597049697095,-0.8849996364151597,-11.57409820397982
5.150608117361948,7.290000469667197,8.419677810489512,7.380084963712319,3.106568443220443,0.9902616015428493,-0.48047389845467725,27.651198396258007,0.2986410576645452,-13.517144086747054
5.150608117361948,7.374197247772091,8.696189794452092,7.411150648144523,3.1095548537970883,0.9854568625583024,-0.6156453393221478,29.565536755233232,1.4674381681510524,-15.726158446095296
5.150608117361948,7.461159145716612,8.991845162004424,7.442246196682494,3.124229235478599,0.979300409165081,-0.7729069237831008,31.608468974619484,2.613195428940182,-18.21576638026367
5.150608117361948,7.551077597336657,9.307929851750618,7.473488489037281,3.1503611897680006,0.97157133992725,-0.9550645875857375,33.780308201644566,3.7288363262061925,-20.993123916357522
5.150608117361948,7.644156895854163,9.645732933767064,7.5049921009349605,3.1876495530300626,0.9620206940513926,-1.1649958267493128,36.07757546202163,4.8064870988911075,-24.054958319055945
5.150608117361948,7.740614225191834,10.00650868838728,7.536868596465261,3.2357144240189735,0.9503707357838994,-1.4055454099398723,38.48936939222238,5.8347797244623445,-27.383401373138607
5.150608117361948,7.840679312075706,10.391402382309504,7.569225740705451,3.294062221263597,0.9363152816845007,-1.6793794236712585,40.99166961959395,6.795083319216969,-30.94003055363078
5.150608117361948,7.9445933358988015,10.801319078505443,7.602166362918087,3.3620130544557667,0.9195214874477882,-1.9887797292075664,43.53858710586581,7.656258231125096,-34.65730521136161
5.150608117361948,8.052606526683856,11.236704949564102,7.6357864934626445,3.4385756367670175,0.8996336901557125,-2.3353527813211823,46.04924673208082,8.367504085497135,-38.426312291663244
5.150608117361948,8.164973576179497,11.69719741688491,7.670172249830315,3.522250677621989,0.8762801623425006,-2.7196159042378145,48.38880700760156,8.849154075911924,-42.07951374712285
5.150608117361948,8.281945550348347,12.181085486960926,7.705394756606535,3.610742218381108,0.8490840033001225,-3.140411041709043,50.342563225505565,8.982323755814363,-45.36732547212036
5.150608117361948,8.403756405217957,12.684511119215982,7.741502178790346,3.700565455939252,0.817679892883032,-3.5940842964302466,51.58421805668599,8.601028983345504,-47.928660206209514
5.150608117361948,8.530601516410117,13.200353299782842,7.778507833349738,3.7865757457727067,0.7817390499187296,-4.073370898492342,51.64523970172594,7.495911447871507,-49.25979329807845
5.150608117361948,8.662605049407945,13.716805696800101,7.816373590807465,3.861534860251422,0.7410053409338061,-4.565968831473126,49.904402622965954,5.447216723000963,-48.69608384434289
5.150608117361948,8.799773106375946,14.215849723029761,7.854988939409979,3.9160070274814314,0.6953456526190749,-5.052929669916555,45.635523348901486,2.3110809162311394,-45.44003049220643
5.150608117361948,8.941931603606244,14.672204956518776,7.894149009684793,3.9391178366437427,0.6448163559199094,-5.507329974838619,38.166610114871204,-1.8300139422255455,-38.6921241374804
5.150608117361948,9.088653653171432,15.053871057667488,7.93354018805123,3.920817697221487,0.5897430561715232,-5.894251216213423,27.181613591799078,-6.502238919016461,-27.939293256367886
5.150608117361948,9.239192363748106,15.325687193585479,7.972748365023445,3.8557953080313228,0.530800544009389,-6.173644148777102,13.090320576937334,-10.811141189513359,-13.370274132191199
5.150608117361948,9.39244923568396,15.456590399354852,8.011306318103758,3.747683896136189,0.469064102521618,-6.307346890099014,-2.775727225837999,-13.71651822808334,3.803393376078939
5.150608117361948,9.547015139677509,15.428833127096471,8.04878315706512,3.6105187138553556,0.40599063362062787,-6.269312956338225,-18.422192446608463,-14.54855099604971,21.469371638610422
5.150608117361948,9.701303470948474,15.244611202630386,8.084888344203673,3.4650332038948584,0.34329750405724563,-6.054619239952121,-31.88925934736724,-13.371767026552142,37.29342933123136
5.150608117361948,9.853749582974778,14.925718609156714,8.119538676242621,3.3313155336293367,0.28275131165772444,-5.681684946639807,-41.946821351162576,-10.867083872515154,49.5585074280497
5.150608117361948,10.003006769066346,14.506250395645088,8.152851831578914,3.222644694904185,0.22593446219132635,-5.186099872359311,-48.332386390801084,-7.883387717410584,57.59724080935542
5.150608117361948,10.148069273022797,14.022926531737077,8.185078278527955,3.1438108177300794,0.17407346346773322,-4.610127464265757,-51.509896544267164,-5.063798987479234,61.66051126854338
5.150608117361948,10.288298538340168,13.507827566294406,8.216516386705257,3.093172827855287,0.12797218882507566,-3.993522351580323,-52.25930791794432,-2.7352373191367207,62.502603268268274
5.150608117361948,10.423376814003113,12.985234487114962,8.24744811498381,3.06582045466392,0.08803696530927244,-3.3684963188976402,-51.36210102570568,-0.9787304108446063,61.002372529345514
5.150608117361948,10.553229158874263,12.471613476857906,8.27810631953045,3.0560331505554736,0.054352002120296034,-2.758472593604185,-49.45218853921563,0.25766997085288984,57.946547940713145
5.150608117361948,10.677945293642843,11.977091591465749,8.308666651036004,3.0586098502640024,0.02676727618425418,-2.179007114197054,-46.985250070434816,1.0741491930603582,53.95281572882195
5.150608117361948,10.7977162095575,11.5072390907614,8.339252749538645,3.069351342194606,0.00497720504228364,-1.6394789569088344,-44.26322838089505,1.573276221369926,49.47032262760229
5.150608117361948,10.912788600465113,11.06460680695245,8.36994626296059,3.0850841044083053,-0.011417584526804705,-1.1447757306328115,-41.47348258463115,1.8413486061127013,44.80987160821548
5.150608117361948,11.023434668534637,10.649871981106138,8.400797104004674,3.1034975904694324,-0.02286534183313282,-0.6966770145506567,-38.724624549924684,1.944102300012607,40.17884916161344
5.150608117361948,11.129933388345698,10.26262573560689,8.431832079909368,3.1229386134695587,-0.029832111978639386,-0.2948885229345222,-36.073885546999705,1.9284978458949409,35.71117194632428
5.150608117361948,11.232559645701768,9.901886880136894,8.463061466044064,3.142223591928508,-0.03278099720798461,0.06222319652872055,-33.546258132990076,1.8263395662580175,31.490048219646912
5.150608117361948,11.331578514503137,9.566424298806993,8.494483701963349,3.160486987591088,-0.0321587652426974,0.37712367872518965,-31.147248521177026,1.6579163592011603,27.56425325677146
5.150608117361948,11.427242757491207,9.254951813595223,8.52608857183926,3.1770661511830998,-0.028387528455445506,0.6527662112929042,-28.871135476932515,1.4350711251406083,23.95937181894156
5.150608117361948,11.51979227562716,8.966240458825899,8.557859233351092,3.191416862434506,-0.021859866342516465,0.8923599294823199,-26.706237882367713,1.1636403775216624,20.685390590562065
-9.481869243748138,11.609454680215418,8.699178080002222,8.589773401975437,3.2030532662097224,-0.012936267047693266,1.0992138353879406,-29.646657499931607,3.7992603787597052,10.925235096450193
-9.481869243748138,11.696446461015439,8.402711505002905,8.621803934637533,3.2410458699973193,-0.0019441286938138586,1.2084661863524424,-28.1505916735969,3.925005564975054,7.704400578688432
-9.481869243748138,11.780473576065468,8.121205588266937,8.654214393337506,3.28029592564707,0.010140533169710565,1.2855101921393268,-26.740692620684616,4.060888845788878,4.7944610296832435
-9.481869243748138,11.861685631948138,7.8537986620600915,8.687017352593976,3.3209048141049586,0.022995635091103833,1.3334548024361592,-25.412393877001374,4.214454867578665,2.179679239757925
-9.481869243748138,11.940223618568739,7.599674723290078,8.720226400735026,3.363049362780745,0.036330183115465424,1.3552515948337385,-24.162702506079437,4.393613465979258,-0.16021566863480974
-9.481869243748138,12.01622036580164,7.358047698229283,8.753856894362833,3.406985497440538,0.04988269906380281,1.3536494381473905,-22.990410764285794,4.606905437372338,-2.248691901402154
-9.481869243748138,12.089800842783934,7.128143590586426,8.787926749337238,3.4530545518142612,0.06341919344527672,1.331162519133369,-21.89602825346446,4.863416822915301,-4.111225096786115
-9.481869243748138,12.161082278689799,6.909183308051781,8.822457294855381,3.5016887200434144,0.07673081863661041,1.2900502681655077,-20.88148859174398,5.172342010786533,-5.774170945048222
-9.481869243748138,12.230174111770317,6.700368422134341,8.857474182055816,3.5534121401512797,0.08963132131826548,1.2323085587150255,-19.949691376492655,5.5422706613386765,-7.263684999006485
-9.481869243748138,12.297177795991661,6.500871508369414,8.893008303457329,3.6088348467646663,0.10195440690541574,1.1596717087249606,-19.1039529667191,5.98035806795594,-8.604733469833066
-9.481869243748138,12.362186511075356,6.309831978702223,8.929096651924976,3.668638427444226,0.11355112399266534,1.07362437402663,-18.34744803620979,6.491592895355335,-9.820273859790445
-9.481869243748138,12.425284830862378,6.126357498340125,8.965783036199419,3.733554356397779,0.12428736773293164,0.9754216354287255,-17.682720255542915,7.078365842294879,-10.930684389664123
-9.481869243748138,12.48654840584578,5.9495302957846965,9.003118579763397,3.8043380148207278,0.1340415840872189,0.8661147915320843,-17.111322271442575,7.740461408492669,-11.953487446454417
-9.481869243748138,12.546043708803627,5.778417073070271,9.041161959911605,3.8817426289056542,0.14270273200253974,0.7465799170675401,-16.633615638414593,8.475471922919263,-12.903359385627368
-9.481869243748138,12.603827879534329,5.612080916686125,9.079979386200662,3.9664973481348467,0.15016853117321516,0.6175463232112665,-16.24872801975814,9.279517711830858,-13.792368287567152
-9.481869243748138,12.65994868870119,5.449593636488544,9.119644359682011,4.059292525253155,0.1563439944053278,0.47962264033559493,-15.954636208903585,10.148091365908346,-14.630349929733574
-9.481869243748138,12.714444625066076,5.290047274399508,9.160237284934542,4.160773438912238,0.16114022080868376,0.3333191410382592,-15.74832521786469,11.076841023946496,-15.425326225674192
-9.481869243748138,12.76734509781007,5.132564022220861,9.201845019323665,4.271541849151703,0.16447341221906636,0.17906587878151728,-15.625967369834733,12.062152034100956,-16.18388437584201
-9.481869243748138,12.818670738032278,4.976304348522514,9.244560437815181,4.392163369492712,0.16626407100688154,0.017227035023097192,-15.583068510911723,13.101448587508898,-16.911457889166204
-9.481869243748138,12.868433781517503,4.820473663413397,9.288482071510108,4.523177855367801,0.16643634135711252,-0.15188754386856484,-15.614536430669718,14.193189943313723,-17.61247188410175
-9.481869243748138,12.916638518151636,4.6643282991067,9.333713850063786,4.665109754800938,0.16491746591842688,-0.3280122627095824,-15.714634614675273,15.336564798056086,-18.290328169179283
-9.481869243748138,12.963281801142703,4.507181952959947,9.380364947611795,4.818475402781499,0.16163734329133106,-0.5109155444013752,-15.876789208223686,16.53088971851326,-18.947208527712988
-9.481869243748138,13.008353620672302,4.34841406087771,9.42854970163961,4.983784299966632,0.1565281878473173,-0.7003876296785051,-16.093217146793176,17.77469858195535,-19.583668486462535
-9.481869243748138,13.05183776128108,4.187481889409778,9.478387544639277,5.161531285786185,0.14952431155053225,-0.8962243145431305,-16.354339316572855,19.064477730995524,-20.19798136228211
-9.481869243748138,13.093712580175177,4.02393849624405,9.53000285749714,5.35217606309614,0.14056206840510094,-1.0982041281659516,-16.647936789257166,20.39296471732759,-20.7851773873542
-9.481869243748138,13.133951965137618,3.857459128351478,9.5835246181281,5.556105710269416,0.1295800271234414,-1.3060559020394935,-16.958005567781484,21.746897331097244,-21.33571097349593
-9.481869243748138,13.172526556421133,3.687879072673663,9.639085675230795,5.773574683580389,0.11651946810304648,-1.5194130117744529,-17.2632747918048,23.104089997470048,-21.833690679853305
-9.481869243748138,13.20940534714787,3.515246324755615,9.696821422066598,6.004615583555089,0.10132533798530194,-1.7377499185729859,-17.53539034369118,24.429754966926147,-22.254639232072964
-9.481869243748138,13.244557810395426,3.3398924213187033,9.756867577902149,6.248913133224351,0.08394783879957207,-1.9602963108937155,-17.736855085205086,25.67212566926837,-22.562845977784495
-9.481869243748138,13.277956734608614,3.1625238704666523,9.819356709234393,6.505634389917034,0.06434487569063492,-2.1859247706715603,-17.81899427079491,26.757757009278418,-22.708579050976358
-9.481869243748138,13.30958197331328,2.984333927758703,9.884413053133564,6.773211960009818,0.04248562798391932,-2.413010561181324,-17.720520914829162,27.587472114780738,-22.62579893412654
-9.481869243748138,13.339425312590867,2.8071287186104117,9.952145172733662,7.049086681157625,0.018355522372106078,-2.6392685505225892,-17.367732267994842,28.034872906370612,-22.23160196076023
-9.481869243748138,13.367496599776972,2.633451395930463,10.022636039545239,7.329435410221332,-0.008037163133119814,-2.8615845701301916,-16.67791468836141,27.950553967656635,-21.42936788962537
-9.481869243748138,13.393831113736276,2.466672249046849,10.095930393647452,7.608940949897898,-0.03665300883442173,-3.075878249026445,-15.567917833691894,27.17617015140319,-20.11818745235728
-9.481869243748138,13.418497836226745,2.3109930707099298,10.17201980314643,7.88070265141193,-0.06741179132468618,-3.277060123550018,-13.969518990788744,25.572119736260156,-18.210874514384052
-9.481869243748138,13.441607766933844,2.1712978808020424,10.25082682966055,8.136423848774532,-0.10018239256018635,-3.459168868693858,-11.85131578459043,23.058979556545765,-15.660601513909697
-9.481869243748138,13.463320745741864,2.052784722956138,10.332191068148296,8.36701364433999,-0.13477408124712492,-3.6157748838329553,-9.242937876906302,19.664683293759673,-12.491147634728208
-9.481869243748138,13.483848592971425,1.960355344187075,10.415861204591696,8.563660477277587,-0.17093183008545448,-3.7406863601802374,-6.2523526011864945,15.558835323785573,-8.819152648070217
-9.481869243748138,13.503452146413295,1.8978318181752099,10.501497809364471,8.719248830515443,-0.20833869368725685,-3.8288778866609396,-3.0645069073099247,11.050292210296313,-4.8533570682574165
-9.481869243748138,13.522430464595047,1.8671867491021106,10.588690297669626,8.829751752618407,-0.24662747255386624,-3.8774114573435137,0.08583649355043503,6.534309221974139,-0.861820672171446
-9.481869243748138,13.541102332086068,1.8680451140376149,10.67698781519581,8.895094844838148,-0.2854015871273014,-3.8860296640652283,2.961761214170398,2.401853717866561,2.8857364888482238
-9.481869243748138,13.559782783226444,1.8976627261793189,10.765938763644192,8.919113382016814,-0.3242618837679537,-3.857172299176746,5.3742157726741695,-1.051041135092215,6.177247839780815
-9.481869243748138,13.578759410488237,1.9514048839060605,10.85512989746436,8.908602970665893,-0.36283360675972115,-3.795399820778938,7.213910826840622,-3.6745138190589848,8.894161578114167
-9.481869243748138,13.598273459327297,2.0235439921744667,10.944215927171019,8.871857832475303,-0.40078760496751054,-3.706458204997796,8.455510501201152,-5.462354796091082,11.013504631244492
-9.481869243748138,13.618508899249042,2.108099097186478,11.032934505495772,8.817234284514392,-0.4378521870174885,-3.596323158685351,9.139448238888463,-6.510956500833283,12.584327345625605
-9.481869243748138,13.639589890220906,2.1994935795753627,11.121106848340917,8.752124719506059,-0.473815418604342,-3.470479885229095,9.344584217666021,-6.9671958088472286,13.69524051604509
-9.481869243748138,13.661584826016659,2.292939421752023,11.208628095535976,8.682452761417586,-0.508520217456633,-3.333527480068644,9.16329792750738,-6.9859891677798185,14.446484621146212
-9.481869243748138,13.68451422023418,2.3845724010270968,11.295452623150153,8.612592869739789,-0.5418554922573194,-3.189062633857182,8.684500957588831,-6.704959148367885,14.932037143002967
-9.481869243748138,13.708359944244451,2.471417410602985,11.38157855184755,8.54554327825611,-0.5737461185958913,-3.0397422624271524,7.9848132683790976,-6.23413510846284,15.231169753074651
-9.481869243748138,13.733074118350482,2.551265543286776,11.467033984630111,8.483201927171482,-0.6041435412201628,-2.887430564896406,7.125689235969284,-5.6552335258297965,15.4064129031605
-9.481869243748138,13.75858677378335,2.6225224356464687,11.551866003901827,8.426649591913185,-0.6330178468691269,-2.733366435864801,6.153972545168408,-5.0255591232569925,15.504907916059802
-9.481869243748138,13.784811998139814,2.684062161098153,11.636132499820958,8.376394000680614,-0.6603515112277749,-2.578317356704203,5.1039873181540125,-4.38330751689663,15.561060003258874
-9.481869243748138,13.811652619750795,2.7351020342796932,11.719896439827764,8.332560925511649,-0.686134684794817,-2.422706756671614,4.00003115286262,-3.752622376693212,15.599340438854368
-9.481869243748138,13.839003640093592,2.7751023458083193,11.80322204908288,8.295034701744717,-0.7103617523615331,-2.2667133522830705,2.858708498516512,-3.1477751621932435,15.636728588309984
-9.481869243748138,13.866754663551676,2.8036894307934843,11.886172396100328,8.263556950122785,-0.7330288858843638,-2.1103460663999707,1.6908909353235504,-2.576366315941241,15.684643400317901
-9.481869243748138,13.89479155785961,2.8205983401467196,11.968807965601556,8.237793286963372,-0.7541323465483635,-1.9534996323967917,0.5032715121241357,-2.0416712738262763,15.750381766158723
-9.481869243748138,13.922997541261077,2.825631055267961,12.05118589847119,8.21737657422511,-0.7736673428723314,-1.7959958147352044,-0.700440729073567,-1.5443184930545752,15.838142220520488
-9.481869243748138,13.951253851813757,2.8186266479772253,12.13335966421344,8.201933389294565,-0.7916273010196835,-1.6376143925299995,-1.9186144785027095,-1.0834795883319215,15.94972206556711
-9.481869243748138,13.979440118293528,2.7994405031921983,12.215378998106386,8.191098593411246,-0.8080034449449834,-1.4781171718743285,-3.1510057080488676,-0.6577203940076932,16.084964726824364
-9.481869243748138,14.00743452332545,2.7679304461117096,12.297289984040498,8.184521389471168,-0.8227846166637267,-1.3172675246060848,-4.398218851253866,-0.26562748589010654,16.24201693366282
-9.481869243748138,14.035113827786567,2.723948257599171,12.37913519793521,8.181865114612267,-0.8359572919097875,-1.1548473552694565,-5.661265291683528,0.09370473714674712,16.417438573049566
-9.481869243748138,14.062353310362559,2.6673356046823358,12.460953849081331,8.182802161983734,-0.8475057654624821,-0.9906729695389608,-6.941173179064106,0.4202641873288746,16.606194070910103
