f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s)
-0.1897386438525075,0.8511585147968082,-1.6256853586451288,2.20707501231367,1.6018892753266618,0.0,0.0
-0.1897386438525075,0.8349016612103569,-1.6972392108265788,2.223093905066937,1.4998811507269116,0.0,-0.038585463536951685
-0.1897386438525075,0.8179292691020912,-1.7685400681367411,2.238092716574206,1.4002947068692453,-0.00038585463536951686,-0.07569099049883532
-0.1897386438525075,0.8002438684207238,-1.8394710154434961,2.2520956636428986,1.3028880374370249,-0.00114276454035787,-0.11143191322913681
-0.1897386438525075,0.7818491582662889,-1.9099240923884568,2.2651245440172687,1.2074266019522129,-0.0022570836726492384,-0.14590920620216286
-0.1897386438525075,0.7627499173424043,-1.9797995327960527,2.277198810036791,1.1136824596196084,-0.003716175734670867,-0.1792095824295415
-0.1897386438525075,0.7429519220144437,-2.0490050442309604,2.288335634632987,1.0214334992403962,-0.005508271558966282,-0.21140565299552772
-0.1897386438525075,0.7224618715721342,-2.1174551358162383,2.298549969625391,0.9304626822262502,-0.007622328088921559,-0.24255614005310147
-0.1897386438525075,0.7012873202139718,-2.1850705000556143,2.3078545964476533,0.8405573130423503,-0.010047889489452573,-0.2727061378249912
-0.1897386438525075,0.6794366152134156,-2.2517774529821972,2.3162601695780767,0.7515083500874025,-0.012774950867702485,-0.30188741964308563
-0.1897386438525075,0.6569188406835936,-2.3175074362258874,2.3237752530789506,0.6631097698565661,-0.015793825064133342,-0.33011879201765465
-0.1897386438525075,0.6337437663213348,-2.382196584360859,2.3304063507775163,0.5751579980624086,-0.01909501298430989,-0.3574064993015165
-0.1897386438525075,0.6099218004777262,-2.445785361014575,2.3361579307581404,0.48745142308209455,-0.022669077977325054,-0.38374468481234253
-0.1897386438525075,0.5854639468675804,-2.5082182675705114,2.3410324449889615,0.39979000954867544,-0.026506524825448477,-0.4091159163719242
-0.1897386438525075,0.5603817641918752,-2.5694436287720928,2.345030345084448,0.3119750330036932,-0.03059768398916772,-0.43349178615293804
-0.1897386438525075,0.5346873279041543,-2.6294134600326697,2.348150095414485,0.2238089601488336,-0.034932601850697104,-0.45683359649331323
-0.1897386438525075,0.5083931933038276,-2.688083421666804,2.3503881850159734,0.1350955032010417,-0.03950093781563024,-0.4790931449063508
-0.1897386438525075,0.48151235908715956,-2.745412865458888,2.3517391400479837,0.04563988091844359,-0.044291869264693744,-0.500213622794111
-0.1897386438525075,0.45405823043257065,-2.801364978833332,2.3521955388571683,-0.04475067733226988,-0.04929400549263485,-0.5201306432192958
-0.1897386438525075,0.42604458064423734,-2.8559070312200436,2.3517480320838455,-0.13626614504661774,-0.05449531192482781,-0.5387734132998396
-0.1897386438525075,0.3974855103320369,-2.909010725831097,2.3503853706333793,-0.22909258853566786,-0.059883046057826204,-0.5560660660831875
-0.1897386438525075,0.3683954030737259,-2.960652657775021,2.3480944447480225,-0.32341069293214164,-0.06544370671865808,-0.5719291647848297
-0.1897386438525075,0.3387888764959757,-3.010814876029585,2.344860337818701,-0.4193938877359171,-0.07116299836650639,-0.5862813886265171
-0.1897386438525075,0.3086807277356799,-3.0594855420939684,2.340666398941342,-0.5172060437672424,-0.07702581225277155,-0.5990414037344913
-0.1897386438525075,0.2780858723147402,-3.1066596720345188,2.3354943385036693,-0.6169987274709143,-0.08301622629011647,-0.6101299142180252
-0.1897386438525075,0.24701927559439502,-3.1523399411319106,2.3293243512289603,-0.7189080194012799,-0.08911752543229673,-0.6194718772922112
-0.1897386438525075,0.21549587618307592,-3.1965375216226013,2.3221352710349477,-0.8230509321775537,-0.09531224420521885,-0.6269988519830607
-0.1897386438525075,0.18353050096684992,-3.2392729145474974,2.313904761713172,-0.92952149930501,-0.10158223272504946,-0.632651433743625
-0.1897386438525075,0.15113777182137494,-3.2805767272295414,2.3046095467201217,-1.0383866490069464,-0.10790874706248571,-0.6363817078999434
-0.1897386438525075,0.11833200454907952,-3.3204903394899614,2.2942256802300522,-1.1496820241413515,-0.11427256414148515,-0.6381556345601352
-0.1897386438525075,0.0851271011541799,-3.3590663957755695,2.2827288599886386,-1.2634079561874691,-0.1206541204870865,-0.637955258512027
-0.1897386438525075,0.05153643719642421,-3.3963690584904995,2.270094780426764,-1.379525842228941,-0.12703367307220678,-0.6357806224526173
-0.1897386438525075,0.01757274661151921,-3.432473961559387,2.2562995220044746,-1.4979552015108362,-0.13339147929673295,-0.6316512538661934
-0.1897386438525075,-0.016751993004074664,-3.4674678138060506,2.2413199699893664,-1.6185716947204338,-0.1397079918353949,-0.6256070982740838
-0.1897386438525075,-0.05142667114213517,-3.5014476196101065,2.225134253042162,-1.7412063678035836,-0.14596406281813573,-0.617708787098423
-0.1897386438525075,-0.08644114733823624,-3.5345195089429136,2.207722189364126,-1.8656463287627272,-0.15214115068911996,-0.6080371583340164
-0.1897386438525075,-0.12178634242766537,-3.5667971984526705,2.1890657260764987,-1.9916369808060872,-0.1582215222724601,-0.596691991852214
-0.1897386438525075,-0.15745431441219207,-3.5984001366986758,2.169149356268438,-2.1188858243249022,-0.16418844219098225,-0.5837899752147413
