f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s)
5.957326052301868,1.1264242105634026,1.2956842698097941,4.62836297152221,-2.318930650614479,0.0,0.0
5.957326052301868,1.1393810532615005,1.2361055783055663,4.605173665016066,-2.1482842362965755,0.0,-0.040640832965020704
5.957326052301868,1.151742109044556,1.1728835869594865,4.5836908226531,-1.9726892512311547,-0.00040640832965020706,-0.08480384548947374
5.957326052301868,1.163470944914151,1.1062931803866034,4.563963930140789,-1.7928222919095307,-0.0012544467845449444,-0.1318989751321365
5.957326052301868,1.174533876718017,1.036640921875657,4.5460357072216935,-1.6093671036534989,-0.0025734365358663094,-0.18135544059509023
5.957326052301868,1.1849002859367734,0.9642486058312845,4.529942036185158,-1.422982721472748,-0.004386990941817211,-0.2326418884125046
5.957326052301868,1.1945427719950863,0.8894391986115296,4.515712208970431,-1.234277688496113,-0.006713409825942257,-0.2852819124212393
5.957326052301868,1.2034371639812016,0.812525906905018,4.50336943208547,-1.0437916966564218,-0.00956622895015465,-0.33886427101713856
5.957326052301868,1.2115624230502517,0.7338046432596443,4.492931515118905,-0.8519849529196817,-0.012954871660326037,-0.3930477881120832
5.957326052301868,1.2189004694828482,0.6535497718817868,4.484411665589708,-0.6592347474433036,-0.016885349541446867,-0.4475614280740986
5.957326052301868,1.2254359672016661,0.5720127551883829,4.477819318115276,-0.46583817218583917,-0.021360963822187853,-0.5022003383687601
5.957326052301868,1.23115609475355,0.4894231863052136,4.473160936393417,-0.27201970713116524,-0.026382967205875456,-0.5568187655701274
5.957326052301868,1.236050326616602,0.40599166262558845,4.470440739322106,-0.07794239640609507,-0.03195115486157673,-0.6113207143232953
5.957326052301868,1.240110243242858,0.32191399666787607,4.469661315358045,0.11627850595673167,-0.038064362004809685,-0.6656490909712237
5.957326052301868,1.2433293832095367,0.23737633794705087,4.470824100417612,0.31056031349158564,-0.04472085291452192,-0.7197739071796307
5.957326052301868,1.2457031465890072,0.15256086418127737,4.473929703552528,0.5048367702281007,-0.05191859198631823,-0.7736799560082682
5.957326052301868,1.2472287552308199,0.06765177064384746,4.478978071254809,0.6990414738817474,-0.05965539154640091,-0.8273542421993211
5.957326052301868,1.2479052729372584,-0.017158670723536218,4.485968485993626,0.8930912183621862,-0.06792893396839413,-0.8807733671206233
5.957326052301868,1.247733686230023,-0.10166420296349092,4.494899398177249,1.0868695850328876,-0.07673666763960035,-0.9338910453438326
5.957326052301868,1.246717044200388,-0.18563907636392585,4.5057680940275775,1.2802111727352377,-0.08607557809303867,-0.9866259666518459
5.957326052301868,1.2448606534367488,-0.26883325527099033,4.51857020575493,1.4728870023919598,-0.09594183775955713,-1.038850311602977
5.957326052301868,1.242172320884039,-0.3509687446532892,4.533299075778849,1.6645918475528108,-0.1063303408755869,-1.0903793718940487
5.957326052301868,1.2386626334375062,-0.4317375455957824,4.5499449942543775,1.8549344977524942,-0.11723413459452739,-1.1409629014975933
5.957326052301868,1.2343452579815484,-0.5108018425420301,4.568494339231902,2.0434322081631637,-0.12864376360950333,-1.1902790020979241
5.957326052301868,1.2292372395561282,-0.5877970757627518,4.588928661313534,2.229510755851276,-0.14054655363048257,-1.2379314838869453
5.957326052301868,1.2233592687985007,-0.6623385196326015,4.611223768872047,2.4125115198930756,-0.15292586846935202,-1.2834516843073334
5.957326052301868,1.2167358836021747,-0.7340318285066829,4.635348884070978,2.591706733576426,-0.16576038531242535,-1.3263056106831679
5.957326052301868,1.2093955653171078,-0.8024876951671547,4.661265951406742,2.7663234465306856,-0.17902344141925702,-1.3659069448294607
5.957326052301868,1.2013706883654363,-0.8673402869909913,4.688929185872049,2.935575766505963,-0.19268251086755164,-1.4016358878405244
5.957326052301868,1.1926972854955264,-0.9282685219648473,4.718284943537109,3.0987037069212167,-0.2066988697459569,-1.432863067896957
5.957326052301868,1.183414600275878,-0.9850186148908116,4.749271980606321,3.2550156495688167,-0.22102750042492647,-1.4589768932521234
5.957326052301868,1.1735644141269699,-1.0374258049226113,4.781822137102009,3.403930345077462,-0.2356172693574477,-1.4794119834361905
5.957326052301868,1.1631901560777438,-1.0854329255861213,4.8158614405527835,3.5450138478301114,-0.2504113891918096,-1.4936758588557222
5.957326052301868,1.1523358268218826,-1.1291036185631362,4.851311579031084,3.6780070620503844,-0.2653481477803668,-1.5013710791152304
5.957326052301868,1.1410447906362513,-1.168628555120955,4.888091649651588,3.8028407091014866,-0.28036185857151913,-1.502210552992644
5.957326052301868,1.1293585050850417,-1.2043239290538503,4.926120056742603,3.9196363100913367,-0.2953839641014456,-1.4960247110994973
5.957326052301868,1.1173152657945031,-1.2366225342367574,4.965316419843516,4.028693805831562,-0.31034421121244055,-1.4827604189524972
5.957326052301868,1.1049490404521356,-1.2660587045650076,5.0056033579018315,4.1304682311142535,-0.3251718154019655,-1.4624726374122623
5.957326052301868,1.0922884534064856,-1.2932490713981826,5.0469080402129745,4.2255390382215605,-0.3397965417760881,-1.4353106680855476
5.957326052301868,1.0793559626925038,-1.3188713736718458,5.08916343059519,4.314576051354127,-0.3541496484569436,-1.4015012212266904
5.957326052301868,1.0661672489557854,-1.3436434428738182,5.132309191108731,4.39830568809574,-0.3681646606692105,-1.3613305136748686
5.957326052301868,1.0527308145270473,-1.3683040757061296,5.1762922479896885,4.477480233241844,-0.3817779658059592,-1.3151272502241158
5.957326052301868,1.039047773769986,-1.3935969423945913,5.221067050322107,4.552851882355042,-0.39492923830820037,-1.2632478176758988
5.957326052301868,1.02511180434604,-1.4202580940063638,5.266595569145657,4.6251522392396,-0.40756171648495937,-1.2060644732263675
5.957326052301868,1.0109092234059764,-1.4490071253660786,5.312847091538053,4.695077114599918,-0.41962236121722307,-1.1439568416807524
5.957326052301868,0.9964191521523157,-1.4805416696033113,5.359797862684053,4.7632758951741225,-0.4310619296340306,-1.077306700719935
5.957326052301868,0.9816137354562826,-1.5155346513060137,5.407430621635794,4.830344420087905,-0.44183499664123,-1.00649583772325
5.957326052301868,0.9664583889432224,-1.5546335841878538,5.4557340658366735,4.8968201575074355,-0.4518999550184625,-0.9319066857641348
5.957326052301868,0.9509120531013439,-1.5984611285045125,5.504702267411748,4.96317844967693,-0.4612190218761038,-0.8539254590429062
5.957326052301868,0.9349274418162987,-1.6476160822525465,5.554334051908517,5.029828623522777,-0.46975827646653284,-0.7729475772014809
5.957326052301868,0.9184512809937733,-1.7026739299293503,5.6046323381437455,5.097108797610308,-0.47748775223854767,-0.6893852661848753
5.957326052301868,0.9014245416944797,-1.7641859787544616,5.655603426119849,5.165278222605895,-0.48438160490039645,-0.6036773281483392
5.957326052301868,0.8837826819069351,-1.8326759431913522,5.707256208345908,5.23450595799998,-0.49041837818187983,-0.5163011642444696
5.957326052301868,0.8654559224750216,-1.9086325641641082,5.759601267925907,5.304854619065684,-0.49558138982432454,-0.42778718892775747
5.957326052301868,0.8463695968333805,-1.9924964402517715,5.812649814116564,5.376257857541822,-0.4998592617136021,-0.3387357590659353
5.957326052301868,0.8264446324308629,-2.0846386793139144,5.8664123926919824,5.448490240942664,-0.5032466193042615,-0.24983660070671512
5.957326052301868,0.8055982456377238,-2.185328240887513,5.920897295101409,5.521128410061745,-0.5057449853113286,-0.16189035987145822
5.957326052301868,0.7837449632288486,-2.294683964715835,5.976108579202027,5.593503073821222,-0.5073638889100431,-0.07583118583837298
5.957326052301868,0.7607981235816902,-2.4126063973192857,6.032043609940239,5.664642964384006,-0.5081222007684268,0.00725204166093453
5.957326052301868,0.7366720596084974,-2.538683960511576,6.088690039584079,5.7332149646006405,-0.5080496803518175,0.08610039749485772
5.957326052301868,0.7112852200033816,-2.672068437542688,6.146022189230085,5.797470086612617,-0.5071886763768689,0.15928341089035386
5.957326052301868,0.6845645356279547,-2.8113174607535205,6.203996890096211,5.85521365094569,-0.5055958422679654,0.22522392484184964
5.957326052301868,0.6564513610204195,-2.954208761841402,6.262549026605668,5.90382989588312,-0.503343603019547,0.28226720408889716
5.957326052301868,0.6269092734020054,-3.0975452341609864,6.321587325564499,5.940403672749834,-0.500520930978658,0.32881588823377755
5.957326052301868,0.5959338210603955,-3.2369939040127993,6.380991362291997,5.961986337854084,-0.4972327720963202,0.3635488863595654
5.957326052301868,0.5635638820202675,-3.367034794111484,6.440611225670538,5.966031986667102,-0.49359728323272456,0.3857219580714319
5.957326052301868,0.5298935340791526,-3.481126892036017,6.500271545537209,5.950960527246516,-0.4897400636520102,0.39550015461492816
5.957326052301868,0.49508226515879245,-3.5722014542968217,6.559781150809674,5.916678118969403,-0.4857850621058609,0.39419974200978714
5.957326052301868,0.45936025061582425,-3.6335288043673204,6.618947931999368,5.864756529760439,-0.48184306468576305,0.38425796727067174
5.957326052301868,0.42302496257215105,-3.659852605784124,6.677595497296972,5.797984819919888,-0.4780004850130563,0.3687856165474992
5.957326052301868,0.3864264365143098,-3.6484943386973354,6.735575345496171,5.719303347642314,-0.4743126288475813,0.35075621117711714
5.957326052301868,0.34994149312733647,-3.6000325869538297,6.792768378972594,5.630615521807933,-0.47080506673581013,0.332168452084415
5.957326052301868,0.3139411672577982,-3.5182740576812934,6.849074534190674,5.532213279329011,-0.467483382214966,0.31363332316248566
5.957326052301868,0.27875842668098527,-3.4095174080409043,6.904396666983964,5.423188140052425,-0.4643470489833411,0.294603173753827
5.957326052301868,0.24466325260057623,-3.2813837527579346,6.958628548384488,5.302489291519981,-0.46140101724580285,0.2740437218315515
5.957326052301868,0.21184941507299687,-3.1415963021001194,7.011653441299688,5.169901615116741,-0.45866058002748733,0.2511213300955615
5.957326052301868,0.18043345205199568,-2.997023059973631,7.063352457450856,5.0264375679365125,-0.4561493667265317,0.22558800128553727
5.957326052301868,0.15046322145225938,-2.853131948784194,7.113616833130221,4.87412914190911,-0.45389348671367635,0.19781439039241722
5.957326052301868,0.12193190196441743,-2.7138423910740572,7.162358124549312,4.71551813917684,-0.4519153428097522,0.1686060238654563
5.957326052301868,0.09479347805367686,-2.5816561283526727,7.209513305941081,4.553151736150594,-0.4502292825710976,0.13896564999077254
5.957326052301868,0.06897691677015012,-2.457927718284052,7.255044823302587,4.389242879490047,-0.4488396260711899,0.10990193525320523
5.957326052301868,0.044397639587309606,-2.343165550063221,7.298937252097487,4.225515642057907,-0.44774060671865784,0.0823146799173729
5.957326052301868,0.020965984086677394,-2.2373005839805007,7.341192408518066,4.063186605371518,-0.4469174599194841,0.05694608957371031
5.957326052301868,-0.0014070217531276137,-2.139898421618955,7.381824274571781,3.9030217045215863,-0.446347999023747,0.034375084348192905
5.957326052301868,-0.022806005969317162,-2.0503135043888174,7.420854491616997,3.7454223719844304,-0.4460042481802651,0.015033945201458915
5.957326052301868,-0.043309141013205335,-1.9677946444333854,7.458308715336841,3.5905136551235963,-0.4458539087282505,-0.0007666755103757708
5.957326052301868,-0.06298708745753918,-1.891553714239934,7.494213851888077,3.4382214723715108,-0.44586157548335426,-0.012812202536573832
5.957326052301868,-0.08190262459993852,-1.8208082640903656,7.528596066611792,3.2883349697737323,-0.44598969750872,-0.02096166940683815
5.957326052301868,-0.10011070724084217,-1.7548065627216936,7.561479416309529,3.1405543963034206,-0.44619931420278836,-0.02512953103153376
5.957326052301868,-0.1176587728680591,-1.69284124986043,7.592884960272563,2.9945267209838597,-0.44645060951310367,-0.025271737037204516
5.957326052301868,-0.13458718536666342,-1.6342558858111753,7.622830227482402,2.8498716267015802,-0.4467033268834757,-0.021375534463896152
5.957326052301868,-0.15092974422477518,-1.5784472597526789,7.651328943749418,2.706200300986877,-0.44691708222811466,-0.013452325111189021
5.957326052301868,-0.16671421682230197,-1.5248653117479696,7.678390946759286,2.563129011834467,-0.44705160547922657,-0.001532928205402663
5.957326052301868,-0.18196286993978167,-1.473011835733118,7.704022236877631,2.4202890001911785,-0.44706693476128057,0.014335312782083741
5.957326052301868,-0.19669298829711285,-1.4224386711162729,7.728225126879543,2.277333817708249,-0.44692358163345974,0.034090040630358816
5.957326052301868,-0.21091737500827556,-1.372745787841889,7.750998465056626,2.1339449102012447,-0.44658268122715616,0.05765438405504761
5.957326052301868,-0.22464483288669446,-1.3235794723716054,7.772337914158639,1.989835991301767,-0.44600613738660566,0.08493674579201191
5.957326052301868,-0.2378806276104105,-1.2746306946035966,7.792236274071657,1.8447565561104804,-0.4451567699286855,0.11583012244546464
5.957326052301868,-0.25062693455644647,-1.2256336547667017,7.810683839632762,1.6984947393056586,-0.4439984687042309,0.1502111575593375
5.957326052301868,-0.26288327110411347,-1.1763644595362024,7.827668787025818,1.5508796158720382,-0.4424963571286375,0.18793909768097095
-5.965976285516199,-0.27464691569947547,-1.1266398483227706,7.843177583184539,1.4017829675155076,-0.44061696615182777,0.22885479611152845
-5.965976285516199,-0.28591331418270316,-1.1335394953852393,7.857195412859694,1.2585616147370322,-0.4383284181907125,0.21402903854420255
-5.965976285516199,-0.29724870913655554,-1.139678410058224,7.869781029007064,1.1144759603725238,-0.4361881278052705,0.20202009955407763
-5.965976285516199,-0.3086454932371378,-1.1449447018663033,7.8809257886107895,0.9694682994990826,-0.4341679268097297,0.19266969903556713
-5.965976285516199,-0.3200949402558008,-1.1492471235563657,7.89062047160578,0.823510566451751,-0.432241229819374,0.18580853149526308
-5.965976285516199,-0.3315874114913645,-1.1525142173280825,7.8988555772702975,0.6766040563108972,-0.4303831445044214,0.18125595688508966
-5.965976285516199,-0.3431125536646453,-1.1546933275056825,7.905621617833407,0.5287788253114228,-0.4285705849355705,0.17881993435895024
-5.965976285516199,-0.3546594869397022,-1.1557494561737596,7.910909406086521,0.380092737259501,-0.426782385591981,0.17829721498032056
-5.965976285516199,-0.3662169815014398,-1.1556639475820492,7.914710333459116,0.23063013698995602,-0.4249994134421778,0.1794737993870908
-5.965976285516199,-0.37777362097726025,-1.1544329967171205,7.917016634829015,0.08050014763931804,-0.42320467544830687,0.18212565615246928
-5.965976285516199,-0.38931795094443145,-1.152065986774235,7.917821636305408,-0.07016539517392173,-0.42138341888678216,0.1860196866633564
-5.965976285516199,-0.4008386108121738,-1.1485836687991053,7.917119982353669,-0.2212143435240251,-0.4195232220201486,0.19091491339086827
-5.965976285516199,-0.4123244475001649,-1.144016204048675,7.914907838918428,-0.37247692913567193,-0.4176140728862399,0.19656386100983697
-5.965976285516199,-0.42376460954065165,-1.1384010953153276,7.9111830696270715,-0.5237686934457781,-0.41564843427614157,0.2027140943535358
-5.965976285516199,-0.4351486204938049,-1.1317810374056727,7.905945382692614,-0.6748935943042556,-0.4136212933326062,0.20910987388990354
-5.965976285516199,-0.44646643086786164,-1.1242017191692133,7.899196446749571,-0.8256472236038959,-0.4115301945937072,0.21549388828058325
-5.965976285516199,-0.4577084480595538,-1.115709610092787,7.8909399745135325,-0.9758200692833404,-0.4093752557109014,0.22160902443108768
-5.965976285516199,-0.46886554416048165,-1.1063497637866697,7.881181773820699,-1.1252007572508518,-0.40715916546659053,0.22720013789235202
-5.965976285516199,-0.47992904179834833,-1.096163669021374,7.86992976624819,-1.273579213176982,-0.404887164087667,0.23201579006641287
-5.965976285516199,-0.49089067848856205,-1.0851871766677939,7.85719397411642,-1.420749690062608,-0.40256700618700286,0.23580992291648084
-5.965976285516199,-0.50174255025524,-1.0734485282374946,7.842986477215794,-1.5665136142974703,-0.40020890695783806,0.23834344634962157
-5.965976285516199,-0.5124770355376149,-1.060966508921473,7.827321341072819,-1.7106822099989867,-0.39782547249434186,0.23938571780005025
