f (N),th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s),x (m),vx (m/s)
0.4593662349485701,2.9966608741441565,-2.8340049205727076,5.90366620023334,-2.152970743347697,0.0,0.0
0.4593662349485701,2.9683208249384294,-2.843842252964853,5.882136492799863,-2.032989441569411,0.0,-0.041580378118474356
0.4593662349485701,2.939882402408781,-2.8563349069391624,5.861806598384169,-1.9071146528064538,-0.0004158037811847436,-0.08458053252296678
0.4593662349485701,2.911319053339389,-2.871505225495343,5.842735451856105,-1.7758260040226215,-0.0012616091064144115,-0.12889661066287073
0.4593662349485701,2.882604001084436,-2.889379229777877,5.824977191815878,-1.639591991588821,-0.002550575213043119,-0.17444310802786314
0.4593662349485701,2.8537102087866573,-2.909983872883148,5.80858127189999,-1.498872495047055,-0.00429500629332175,-0.22115181012034998
0.4593662349485701,2.824610370057826,-2.9333434436935244,5.793592546949519,-1.3541236637295329,-0.006506524394525251,-0.2689698302685306
0.4593662349485701,2.795276935620891,-2.9594751833208943,5.780051310312223,-1.205804905898471,-0.009196222697210557,-0.3178567796945055
0.4593662349485701,2.765682183787682,-2.9883841997265153,5.767993261253238,-1.0543876195683244,-0.012374790494155612,-0.36778112551305037
0.4593662349485701,2.735798341790417,-3.0200578055959943,5.757449385057555,-0.9003651823606448,-0.016052601749286115,-0.41871582394742207
0.4593662349485701,2.705597763734457,-3.0544594659667994,5.7484457332339485,-0.744263556052364,-0.020239759988760337,-0.4706333650315242
0.4593662349485701,2.675053169074789,-3.0915226276099568,5.741003097673425,-0.5866516612279689,-0.02494609363907558,-0.5235004341460467
0.4593662349485701,2.6441379427986895,-3.1311448086340747,5.735136581061146,-0.42815045486268843,-0.030181097980536045,-0.5772724834075443
0.4593662349485701,2.612826494712349,-3.173182443445079,5.730855076512519,-0.2694394345417449,-0.035953822814611486,-0.6318886042362568
0.4593662349485701,2.5810946702778983,-3.217447084773658,5.728160682167101,-0.1112591547991158,-0.04227270885697405,-0.6872671850731055
0.4593662349485701,2.5489201994301616,-3.263703630969747,5.72704809061911,0.04559165099707918,-0.049145380707705105,-0.7433029001920562
0.4593662349485701,2.5162831631204643,-3.3116712365171326,5.727504007129081,0.20026551584428065,-0.05657840970962567,-0.7998655758076422
