th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
0.6605081200700182,-1.465909995548119,0.5879104843883517,-2.8239528231010964
0.645849020114537,-1.5389045204371623,0.5596709561573407,-2.803945002161136
0.6304599749101654,-1.6132833172391057,0.5316315061357294,-2.7798327841232693
0.6143271417377744,-1.6888352584309843,0.5038331782944967,-2.7517616499915984
0.5974387891534645,-1.7653324210023913,0.47631556179458073,-2.719898947335424
0.5797854649434406,-1.842532522536686,0.4491165723212265,-2.6844327702944693
0.5613601397180737,-1.9201810986189798,0.4222722446182818,-2.6455713009280095
0.542158328731884,-1.9980133587937172,0.39581653160900165,-2.603542640738984
0.5221781951439468,-2.0757556860163606,0.36978110520161184,-2.5585951202159736
0.5014206382837832,-2.1531267703594574,0.3441951539994521,-2.5109980371243963
0.47988937058018866,-2.2298383910535025,0.31908517362820815,-2.4610427417341945
0.45759098666965364,-2.305595881826642,0.2944747462108662,-2.4090439590359813
0.4345350278513872,-2.3800983334434136,0.2703843066205064,-2.3553412135785448
0.41073404451695306,-2.4530386049978006,0.24683089448472095,-2.3003002009837266
0.3862036584669751,-2.5241032324774664,0.2238278924748837,-2.244313930755656
0.3609626261422004,-2.592972339650921,0.20138475316732712,-2.1878034474923322
0.3350329027456912,-2.65931967216808,0.1795067186924038,-2.131217922605586
0.3084397060240104,-2.7228128899247546,0.15819453946634796,-2.0750338977530545
0.28121157712476286,-2.7831142634117785,0.13744420048881742,-2.0197534571331595
0.25338043449064507,-2.8398819242891444,0.11724666591748582,-1.9659011124988697
0.22498161524775362,-2.8927718154110686,0.09758765479249712,-1.9140192070574185
0.19605389709364293,-2.941440467203006,0.07844746272192293,-1.8646616876138158
0.16663949242161286,-2.98554869207327,0.059800845845784774,-1.8183861631922993
0.13678400550088016,-3.024766233893974,0.041616984213861785,-1.7757442659954332
0.10653634316194041,-3.0587773350813037,0.023859541553907453,-1.7372704566901618
0.07594856981112738,-3.087287092226298,0.006486836987005834,-1.7034695654904324
0.045075698888864396,-3.1100283694167845,-0.01054785866789849,-1.6748035220780026
0.013975415194696552,-3.1267689374689644,-0.027295893888678518,-1.6516778834699015
-0.01729227417999309,-3.1373184218629495,-0.043812672723377535,-1.6344288968500733
-0.04866545839862259,-3.1415345883416803,-0.06015696169187827,-1.6233119095248671
-0.0800808042820394,-3.1393284873565404,-0.07639008078712695,-1.618491938690781
-0.1114740891556048,-3.1306680260398148,-0.09257500017403475,-1.620037126016672
-0.14278076941600296,-3.1155796399134306,-0.10877537143420146,-1.6279156255886225
-0.17393656581513725,-3.094147886748274,-0.12505452769008768,-1.641996223517246
-0.20487804468262,-3.0665129631050996,-0.14147448992526013,-1.662052692871119
-0.235543174313671,-3.032866325185736,-0.15809501685397132,-1.6877715875105943
-0.26587183756552835,-2.9934447536695292,-0.17497273272907726,-1.718762913639184
-0.2958062851022236,-2.948523315567908,-0.19216036186546911,-1.754572922732673
-0.3252915182579027,-2.8984077318933292,-0.20970609109279584,-1.7946981650232376
-0.35427559557683597,-2.843426655916268,-0.2276530727430282,-1.8385999336102614
-0.38270986213599867,-2.783924310770078,-0.2460390720791308,-1.8857183047782593
-0.4105491052436995,-2.7202538420219686,-0.2648962551269134,-1.9354851182453896
-0.43775164366391917,-2.652771628494642,-0.2842511063093673,-1.9873354146117839
-0.4642793599488656,-2.5818326802474285,-0.30412446045548513,-2.040717029604199
-0.4900976867513399,-2.507787149761523,-0.32453163075152713,-2.0950982141885004
-0.5151755582489551,-2.430977899603367,-0.34548261289341214,-2.1499732918626457
-0.5394853372449888,-2.3517390107385743,-0.3669823458120386,-2.204866472574496
-0.5630027273523746,-2.2703950797037207,-0.38903101053778355,-2.259334016173156
-0.5857066781494118,-2.187261136716154,-0.4116243506995151,-2.3129649809512727
-0.6075792895165734,-2.1026430158139275,-0.4347540005090278,-2.3653808109258057
-0.6286057196747127,-2.016838017295683,-0.45840780861828584,-2.4162340160069338
-0.6487740998476695,-1.9301357176044394,-0.4825701487783552,-2.4652061886023016
-0.668075457023714,-1.8428187988424387,-0.5072222106643782,-2.512005583786963
-0.6865036450121383,-1.7551637868999856,-0.5323422665022478,-2.556364471730831
-0.7040552828811382,-1.6674416024126664,-0.5579059112195561,-2.598036452881151
-0.7207296989052648,-1.579917842096681,-0.5838862757483676,-2.63679390931863
-0.7365288773262316,-1.4928527199409571,-0.610254214841554,-2.6724257494303796
-0.7514574045256412,-1.4065006093806736,-0.6369784723358578,-2.704735586325816
-0.765522410619448,-1.3211091404884878,-0.6640258281991159,-2.733540471364977
-0.7787335020243329,-1.2369178221301396,-0.6913612329127657,-2.7586702805445475
-0.7911026802456342,-1.154156179568864,-0.7189479357182113,-2.779967821127036
-0.8026442420413229,-1.0730414243493702,-0.7467476139294816,-2.797289687160746
-0.8133746562848166,-0.9937757057975217,-0.7747205108010891,-2.810507844833861
-0.8233124133427918,-0.9165430312799219,-0.8028255892494277,-2.819511872929298
-0.8324778436555911,-0.8415059831291853,-0.8310207079787207,-2.82421172299415
-0.840892903486883,-0.768802399930176,-0.8592628252086623,-2.824540803363934
-0.8485809274861847,-0.6985422234117659,-0.8875082332423017,-2.8204591379367216
-0.8555663497203024,-0.6308047335147358,-0.9157128246216689,-2.811956312718604
-0.8618743970554498,-0.5656363976204144,-0.9438323877488549,-2.79905390856873
-0.8675307610316539,-0.5030495412819408,-0.9718229268345422,-2.781807133255741
-0.8725612564444734,-0.4430220057216487,-0.9996409981670996,-2.760305412311158
-0.8769914765016898,-0.38549789407549195,-1.027244052290211,-2.7346717738652813
-0.8808464554424448,-0.33038942986766395,-1.054590770028864,-2.7050609602589195
-0.8841503497411214,-0.2775798665130534,-1.081641379631453,-2.6716563071481265
-0.886926148406252,-0.22692730633016317,-1.1083579427029342,-2.6346655352458477
-0.8891954214695535,-0.17826922173079038,-1.1347045980553927,-2.5943156873253765
-0.8909781136868614,-0.13142742771938232,-1.1606477549286465,-2.550847503117906
-0.8922923879640552,-0.08621323765783434,-1.1861562299598256,-2.50450955151803
-0.8931545203406336,-0.04243254330134271,-1.2112013254750058,-2.4555524327963805
-0.893578845773647,0.0001094085050076174,-1.2357568498029696,-2.4042233279919722
-0.8935777516885969,0.041603722860628474,-1.2597990830828893,-2.350761116471399
-0.8931617144599906,0.08223417252494077,-1.2833066942476032,-2.2953922154742266
-0.8923393727347412,0.12217419089208623,-1.3062606164023456,-2.2383272266405774
-0.8911176308258203,0.16158455940775035,-1.3286438886687513,-2.1797584116156004
-0.8895017852317428,0.20061176415327214,-1.3504414727849072,-2.1198579669332904
-0.8874956675902101,0.23938696473841364,-1.37164005245424,-2.0587770299886965
-0.8851017979428261,0.2780254981296043,-1.392227822754127,-1.9966453232694579
