th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
3.213770334392624,-2.6337880260956825,5.5705296121555925,-0.44652778363434115
3.187432454131667,-2.616318638875973,5.5660643343192495,-0.41911438330002243
3.1612692677429073,-2.6010521171513745,5.561873190486249,-0.3909767508144061
3.1352587465713935,-2.588039368513821,5.557963422978105,-0.3623277464730528
3.1093783528862553,-2.5773348595649086,5.5543401455133745,-0.3333778606947094
3.083605004290606,-2.5689968701028403,5.551006366906427,-0.30433545120109995
3.0579150355895774,-2.5630877121346907,5.547963012394416,-0.2754069020845689
3.0322841584682307,-2.559673887738228,5.545208943373571,-0.24679667059318663
3.0066874195908486,-2.558826156274694,5.542740976667639,-0.21870718123211336
2.9810991580281017,-2.560619477421783,5.540553904855319,-0.19133851992387416
2.9554929632538838,-2.5651327920591602,5.53864051965608,-0.16488787361565396
2.9298416353332923,-2.5724485983863077,5.536991640919924,-0.13954865312349096
2.904117149349429,-2.5826522760855375,5.5355961543886885,-0.11550922958579053
2.8782906265885737,-2.5958311073060916,5.534441062092831,-0.09295120830366432
2.852332315515513,-2.612072940357295,5.533511550009794,-0.07204715888180215
2.82621158611194,-2.6314644410806913,5.532791078420976,-0.0529577186711046
2.799896941701133,-2.654088878961654,5.532261501234265,-0.035827989114342484
2.7733560529115167,-2.680023401390773,5.531903221343121,-0.020783153609196026
2.746555818897609,-2.709335761515348,5.531695389807029,-0.007923263115671712
2.719462461282456,-2.7420804843305198,5.531616157175873,0.0026828357102729877
2.6920416564391507,-2.7782944834650283,5.531642985532976,0.01100441331149439
2.6642587116045005,-2.8179921786153193,5.531753029666091,0.01705653760041369
2.636078789818347,-2.8611602112318444,5.5319235950420955,0.020908375787057117
2.6074671877060287,-2.907751913299252,5.532132678799966,0.02269188342326156
2.578389668573036,-2.957681748887291,5.532359597634199,0.02261054572279449
2.548812851084163,-3.0108200168099684,5.532585703091427,0.020947728506821667
2.5187046509160633,-3.06698816946273,5.532795180376495,0.018074090162973594
2.488034769221436,-3.125955160045521,5.532975921278125,0.01445341376887917
2.456775217620981,-3.1874352687995655,5.533120455415814,0.010646154649766553
2.4249008649329857,-3.2510878689020606,5.533226916962311,0.007309979141591956
2.3923899862439653,-3.3165195653421726,5.533300016753727,0.00519661066094059
2.3592247905905435,-3.3832890688443524,5.533351982860337,0.005144411681141789
2.3253918999021,-3.4509150490329437,5.533403426977149,0.00806632140894144
2.2908827494117707,-3.518887049044778,5.533484090191238,0.014933037171805478
2.255693878921323,-3.5866793459798165,5.533633420562956,0.026751661337147375
2.2198270854615245,-3.653767421774549,5.533900937176328,0.04454041352884614
2.183289411243779,-3.719646485619014,5.5343463413116165,0.06930039961886195
2.1460929463875886,-3.7838512830457063,5.535039345307805,0.10198579762658921
2.1082544335571316,-3.8459762602328533,5.53605920328407,0.1434741263898895
2.069794670954803,-3.9056950456145505,5.537493944547969,0.19453846680823272
2.030737720498658,-3.9627781821856667,5.5394393292160515,0.25582357410600376
1.9911099386768012,-4.017108105538799,5.541997564957112,0.32782772939554483
1.9509388576214133,-4.0686905203009465,5.545275842251067,0.4108919208957392
1.9102519524184038,-4.11766157785902,5.549384761460025,0.5051975293078051
1.8690753366398136,-4.164290586995788,5.554436736753103,0.6107731494144457
1.8274324307698557,-4.208978371025461,5.560544468247247,0.7275105638022544
1.7853426470596012,-4.252251785338182,5.56781957388527,0.8551892649806687
1.7428201292062193,-4.294755287699412,5.576371466535076,0.9935083781816514
1.6998725763292253,-4.337240771279981,5.586306550316893,1.1421244446053975
1.6565001686164256,-4.380557097424889,5.597727794762947,1.3006933433853864
1.6126945976421767,-4.4256408879566225,5.6107347281968005,1.4689146929548438
1.5684381887626104,-4.47351016206742,5.625423875126349,1.6465773804441433
1.5237030871419361,-4.525262357893876,5.64188964893079,1.83360539462785
1.4784504635629974,-4.582078207921799,5.660225702877068,2.0301038389149695
1.4326296814837793,-4.645232895349126,5.680526741266218,2.2364058270756946
1.386177352530288,-4.716115964088779,5.702890799536974,2.453121877568479
1.3390161928894002,-4.796261644466008,5.72742201831266,2.6811944056682346
1.2910535764447402,-4.88739163819376,5.754233962369342,2.9219609737712213
1.2421796600628026,-4.991473012111498,5.783453572107054,3.1772311212110953
1.1922649299416876,-5.110794676082269,5.815225883319165,3.4493828570345553
1.141156983180865,-5.248066869850319,5.849719711889511,3.7414861550908602
1.088676314482362,-5.406548823093388,5.88713457344042,4.057461610536792
1.034610826251428,-5.590209347114881,5.927709189545788,4.402281527971383
0.9787087327802791,-5.80392112313589,5.971732004825502,4.782214725319617
0.9206695215489202,-6.053675683094111,6.019554152078698,5.205096613215321
0.8601327647179792,-6.346767089750122,6.071605118210852,5.680551033650314
0.796665093820478,-6.691790066257205,6.128410628547355,6.219946622452687
0.7297471931579059,-7.09804156404438,6.190610094771882,6.835510218011609
0.6587667775174622,-7.573300108821745,6.258965196951999,7.53715779231641
0.5830337764292447,-8.11762267622536,6.334336774875163,8.32373123150219
0.5018575496669911,-8.708614210338492,6.417574087190185,9.162263806458324
0.4147714075636062,-9.27358263279272,6.5091967252547684,9.948842621910707
0.322035581235679,-9.661565229443653,6.608685151473876,10.469342768425449
0.22541992894124246,-9.685229302362039,6.71337857915813,10.45843428274139
0.12856763591762208,-9.295941734606565,6.8179629219855435,9.845664212691574
0.035608218571556424,-8.675383989583667,6.916419564112459,8.88420846814013
-0.051145621324280244,-8.041052028300028,7.00526164879386,7.878343887745632
-0.13155614160728052,-7.494559634455753,7.084045087671317,6.970862412424733
-0.20650173795183804,-7.052797735575565,7.153753711795565,6.186191646137063
-0.2770297153075937,-6.7034315098261485,7.215615628256935,5.507668951193383
-0.3440640304058552,-6.42941534005138,7.2706923177688685,4.911753966306285
-0.408358183806369,-6.2159025370992085,7.319809857431931,4.377764170077353
-0.4705172091773611,-6.051281754918112,7.363587499132705,3.889439054060735
-0.5310300267265422,-5.926707932664008,7.402481889673312,3.434404863393381
-0.5902971060531823,-5.835413026102096,7.436825938307246,3.0033297461670423
-0.6486512363142033,-5.772111605465582,7.466859235768917,2.5892100136321834
-0.7063723523688591,-5.732545188180955,7.492751335905239,2.186848831502674
-0.7636978042506687,-5.713144842161848,7.514619824220266,1.7924960876529705
-0.8208292526722871,-5.7107842820849015,7.532544785096795,1.4036046135242772
-0.8779370954931361,-5.722601786244181,7.546580831232038,1.01866317186455
-0.935163113355578,-5.745876658080681,7.556767462950684,0.6370743591055679
-0.9926218799363848,-5.777951597810467,7.56313820654174,0.25905232272490947
-1.0504013959144896,-5.816195688568954,7.565728729768988,-0.11447897215808
-1.108563352800179,-5.8580038517339466,7.564583940047408,-0.482000484369483
-1.1671433913175184,-5.900827948371218,7.559763935203713,-0.8415332309816456
-1.2261516708012306,-5.9422327819298655,7.5513486028938965,-1.1907945188526479
-1.2855739986205292,-5.979967902868768,7.53944065770537,-1.5273693720796935
-1.345373677649217,-6.0120442650680905,7.524166963984573,-1.8488857700983288
-1.4054941202998978,-6.036804271474997,7.50567810628359,-2.1531790944224714
-1.4658621630146478,-6.052975035692283,7.484146315339365,-2.438431008439379
-1.5263919133715707,-6.059697687723411,7.459762005254971,-2.7032709026694497
-1.5869888902488047,-6.056529640511919,7.432729296228277,-2.946833241987664
-1.6475541866539238,-6.043420973960664,7.4032609638084,-3.168770291587586
-1.7079883963935305,-6.020669573776837,7.371573260892524,-3.369225307780178
-1.768195092131299,-5.988861786246388,7.3378810078147225,-3.5487752465057336
-1.8280837099937628,-5.9488059619206535,7.302393255349665,-3.7083538753719747
-1.8875717696129692,-5.901465597325956,7.2653097165959455,-3.849166001975287
-1.9465864255862289,-5.8478973043938876,7.226818056576192,-3.972601898753444
-2.0050653986301676,-5.789197039531633,7.187092037588658,-4.080158609261776
-2.062957369025484,-5.726456307027251,7.14629045149604,-4.173372287688687
-2.1202219320957565,-5.660728657552879,7.104556728619153,-4.253763486472713
-2.176829218671285,-5.593005824856076,7.062019093754426,-4.322795586549108
-2.232759276919846,-5.524202266812164,7.018791137888935,-4.381845408428437
-2.2880012995879677,-5.455146625811873,6.97497268380465,-4.432184387621181
-2.3425527658460865,-5.3865786034816185,6.930650839928439,-4.474968431807602
-2.396418551880903,-5.319149867509675,6.885901155610362,-4.511234578111024
-2.4496100505559997,-5.253427803564899,6.840788809829252,-4.541902730812858
-2.5021443285916485,-5.189901143590008,6.7953697825211234,-4.567781001734878
-2.5540433400275484,-5.128986712405533,6.749691972503775,-4.589573441595513
-2.6053332071516038,-5.071036721144638,6.703796238087819,-4.607889206604479
-2.65604357436305,-5.016346191937734,6.657717346021775,-4.6232524320616255
-2.7062070362824273,-4.965160222932017,6.611484821701159,-4.636112276294471
-2.7558586385117474,-4.917680898926233,6.565123698938214,-4.646852753146576
-2.8050354475010097,-4.874073724850126,6.518655171406748,-4.655802092370209
-2.853776184749511,-4.834473511583237,6.472097150483046,-4.663241459340087
-2.9021209198653435,-4.798989680470135,6.425464735889645,-4.669412933611351
-2.950110816670045,-4.767710978061781,6.378770606553531,-4.674526694879326
-2.9977879264506626,-4.740709609151446,6.332025339604738,-4.678767399167863
-3.045195022542177,-4.71804480649727,6.285237665613059,-4.682299751181565
-3.09237547060715,-4.699765861586049,6.238414668101243,-4.685273293607614
-3.1393731292230105,-4.685914643773044,6.191561935165168,-4.687826443010259
-3.186232275660741,-4.67652763612592,6.144683670735065,-4.690089806543355
-3.2329975520220002,-4.671637516001345,6.097782772669632,-4.692188815281738
-3.2797139271820135,-4.671274307254949,6.050860884516815,-4.694245709450497
-3.326426670254563,-4.675466129323622,6.00391842742231,-4.696380908845874
-3.373181331547799,-4.684239566396941,5.956954618333851,-4.698713798720015
