th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
5.410551269521979,-0.06104168472125614,3.0108747230362276,1.2286389967837665
5.409940852674766,0.028581529841145092,3.023161113004065,1.281958278571783
5.410226667973178,0.11741004959548668,3.035980695789783,1.3350873678590487
5.411400768469132,0.20542953946966333,3.0493315694683734,1.3882048121459767
5.413455063863829,0.29262209447819065,3.0632136175898332,1.4414882804681075
5.416381284808611,0.378965398592407,3.0776285003945145,1.4951134693861994
5.420170938794535,0.46443193987057474,3.0925796350883763,1.5492530832938156
5.424815258193241,0.5489882732007781,3.1080721659213144,1.6040758729914404
5.430305140925248,0.6325943227267937,3.1241129246512287,1.6597457179149127
5.436631084152516,0.7152027169748827,3.140710381830378,1.7164207390659691
5.443783111322265,0.7967581508407748,3.1578745892210374,1.7742524315198112
5.4517506928306725,0.8771967699031491,3.1756171135362354,1.83338480734283
5.460522660529704,0.9564455739823032,3.1939509616096635,1.8939535418221707
5.470087116269527,1.0344218384457153,3.2128904970278853,1.9560851180792866
5.480431334653984,1.11103255346485,3.232451348208678,2.0198959674131522
5.491541660188632,1.1861738832406195,3.2526503078828095,2.0854916051032735
5.503403399021039,1.2597306491288949,3.2735052239338422,2.1529657639101307
5.516000705512328,1.3315758426005762,3.2950348815729438,2.2223995301547776
5.529316463938334,1.4015701760466879,3.3172588768744915,2.293860490052569
5.543332165698801,1.4695616815647559,3.340197481775017,2.3674018969271877
5.558027782514448,1.5353853700061744,3.3638715007442888,2.4430618730425655
5.57338163621451,1.5988629646815817,3.3883021194747145,2.520862663054738
5.589370265861326,1.6598027261543151,3.413510746105262,2.600809959483107
5.605968293122869,1.7179993864257093,3.439518845700093,2.6828923240949774
5.623148286987126,1.773234212435727,3.466347768941043,2.7670807326327367
5.640880629111483,1.8252752200516675,3.4940185762673703,2.85332827381072
5.6591333813119995,1.8738775604565652,3.5225518590054774,2.9415700368631668
5.677872156916565,1.9187841009133035,3.551967559374109,3.0317232250014032
5.697059997925698,1.9597262210832826,3.582284791624123,3.1236875347728774
5.716657260136531,1.996424844212648,3.613521666971852,3.217345843313038
5.736621508578657,2.0285917193439587,3.6456951254049823,3.3125652466238877
5.756907425772097,2.0559309660423852,3.678820777871221,3.409198492063337
5.777466735432521,2.0781408867293814,3.712912762791855,3.507085846945766
5.798248144299815,2.0949160434093312,3.7479836212613122,3.6060574423098264
5.819197304733908,2.1059495852253143,3.7840441956844106,3.705936126318864
5.840256800586161,2.1109358008392074,3.821103556947599,3.806540855310964
5.861366158594553,2.1095728551593873,3.8591689655007086,3.907690642211606
5.882461887146147,2.1015656536357574,3.898245871922825,4.009209072021205
5.903477543682505,2.086628759568296,3.938337962643037,4.1109293827523725
5.924343831278188,2.064489271168931,3.9794472564705607,4.212700098118338
5.944988723989877,2.0348895461871144,4.021574257451745,4.314391186335635
5.9653376194517485,1.9975896436154448,4.064718169315101,4.415900708754077
5.985313515887903,1.952369335290285,4.1088771764026415,4.517161914088892
6.004837209240805,1.8990295260731567,4.15404879554353,4.618150730455672
6.023827504501537,1.83739291064344,4.2002303028480865,4.718893610005206
6.042201433607971,1.7673036884610855,4.247419238948138,4.81947569157534
6.059874470492582,1.6886261565753904,4.295613995863892,4.920049267182541
6.076760732058337,1.6012420026815095,4.344814488535717,5.02084256986939
6.092773152085152,1.5050461277760625,4.395022914234411,5.1221689444491725
6.107823613362912,1.399940838250353,4.4462446036789025,5.224436519375258
6.121823021745416,1.2858282605896532,4.498488968872655,5.328158566563476
6.134681304351313,1.162600847920855,4.551770554538289,5.433964814084157
6.146307312830521,1.0301298680749214,4.6061102026791305,5.542614059022983
6.15660861151127,0.8882517928779037,4.66153634326936,5.655008504464701
