th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
3.356482874635046,0.12266349041729757,3.9174971413525133,3.1109125996049394
3.357709509539219,0.15012746780111139,3.9486062673485627,3.156213833146972
3.3592107842172303,0.1797789600918505,3.9801684056800326,3.2022424779216037
3.361008573818149,0.21179610938921956,4.012190830459248,3.2488959811774616
3.363126534912041,0.24635081064412526,4.044679790271023,3.2960824149264196
3.3655900430184826,0.28360872916880486,4.077640614420288,3.3437194913508033
3.3684261303101706,0.3237294426557782,4.111077809333795,3.3917332688451935
3.3716634247367283,0.3668666669574872,4.144995142022247,3.4400565846884876
3.375332091406303,0.4131685229066907,4.179395707869132,3.488627250495483
3.37946377663537,0.4627778011732723,4.2142819803740865,3.5373860445545113
3.3840915546471027,0.5158321832752392,4.249655840819631,3.5862745314265303
3.389249876479855,0.5724643790655576,4.285518586133897,3.6352327343463102
3.3949745202705106,0.6328021439826039,4.32187091347736,3.684196680626438
3.401302541710337,0.6969681428053923,4.358712880283624,3.7330958349839976
3.4082722231383906,0.765079630391739,4.396043838633465,3.781850430987053
3.415923019442308,0.8372479237806989,4.4338623429433355,3.830368707072813
3.424295498680115,0.9135776440829763,4.472166030014064,3.8785440511597424
3.433431275120945,0.9941657108241553,4.5109514705256615,3.926252057026043
3.4433729322291864,1.0791000759820293,4.550213991095922,3.973347496558376
3.454163932989007,1.1684581900709414,4.589947466061505,4.019661214837834
3.465848514889716,1.2623051985201492,4.6301440782098835,4.064996959932592
3.4784715668749175,1.3606918735463118,4.67079404780921,4.1091281662757915
3.4920784856103806,1.4636522950178905,4.711885329471968,4.151794719645629
3.5067150085605596,1.5712013037235715,4.753403276668424,4.192699742997462
3.5224270215977955,1.6833317622202544,4.795330274098398,4.2315064556116635
3.539260339219998,1.8000116722120814,4.837645338654514,4.267835172995574
3.5572604559421186,1.9211812132612966,4.88032369038447,4.301260531350921
3.5764722680747316,2.046749785476264,4.92333629569798,4.331309037646306
3.5969397659294944,2.176593158406635,4.966649386074443,4.3574570636538885
3.6187056975135605,2.31055084923178,5.010223956710981,4.379129418699262
3.6418112060058783,2.4484238747431704,5.054015250897974,4.395698650028553
3.66629544475331,2.5899730426171117,5.09797223739826,4.406485230015464
3.692195175179481,2.734917966807422,5.142037089698414,4.410758794025845
3.7195443548475553,2.8829370080699674,5.186144677638673,4.40774058949405
3.748373724928255,3.0336683519821523,5.230222083533613,4.396607283336247
3.7787104084480765,3.1867124415560193,5.274188156366976,4.376496248862066
3.8105775328636367,3.3416359779009017,5.317953118855597,4.346512412568624
3.843993892642646,3.497977688792945,5.361418242981283,4.305736683609268
3.878973669530575,3.655256040259068,5.404475609817375,4.253235912820509
3.9155262299331657,3.8129790297939286,5.44700796894558,4.188074233203184
3.953656020231105,3.970656151863611,5.488888711277612,4.109325519921839
3.993362581749741,4.127812568278793,5.52998196647683,4.016086576692186
4.034640707432529,4.284005450573702,5.570142832243752,3.9074905098291937
4.077480761938266,4.438842393036935,5.6092177373420435,3.782719595839859
4.121869185868635,4.592001729639849,5.647044933300442,3.6410167896086243
4.167789203165034,4.743254533853003,5.683455101196529,3.4816948659376568
4.215221748503565,4.8924880471740195,5.718272049855905,3.3041420468216858
4.264146628975305,5.039730281642802,5.7513134703241215,3.107822850502037
4.314543931791733,5.185175586082028,5.782391698829142,2.892272816214326
4.366395687652553,5.329211067116551,5.811314426991285,2.657085720056155
4.419687798323719,5.472443923033343,5.837885284191847,2.4018919112603436
4.474412237554052,5.615729982874818,5.861904203304451,2.12632647448268
4.5305695373828,5.760204031907898,5.883167468049278,1.8299860811289024
4.588171577701879,5.907312806926234,5.901467328860567,1.512373675786465
4.647244705771142,6.058851766026932,5.916591065618431,1.1728306609051449
4.707833223431411,6.21700667692383,5.928319372227483,0.8104572451688248
4.770003290200649,6.384400311659503,5.936423944679171,0.424023663433329
4.833847293317245,6.564142233684473,5.940664181313505,0.011879244658163646
4.89948871565409,6.759874066790625,5.940782973760086,-0.4281247187114488
4.9670874563219956,6.975790149816515,5.936501726572972,-0.8986635414128901
5.036845357820161,7.216586792932656,5.927515091158844,-1.4028453848585314
5.109011225749487,7.487238007159134,5.913486637310259,-1.9438417957109628
5.183883605821078,7.792384974125261,5.894048219353149,-2.523931808334191
5.261807455562331,8.134920060175205,5.868808901269807,-3.142357864753878
5.3431566561640835,8.51301725735337,5.837385322622268,-3.790933788296159
5.428286828737617,8.914555629648513,5.799475984739306,-4.445936775910999
5.517432385034102,9.308460696613107,5.755016616980196,-5.055693232954789
5.610516992000233,9.636491846994097,5.704459684650648,-5.529051882294293
5.706881910470174,9.819043915371072,5.649169165827705,-5.744305955717066
5.8050723496238845,9.79342556360054,5.591726106270534,-5.605064447113689
5.90300660525989,9.567663775465821,5.535675461799397,-5.118856142803131
5.998683243014548,9.221898749174871,5.484486900371366,-4.400791039794608
6.0909022305062965,8.847022983558638,5.44047898997342,-3.585905619792273
6.179372460341883,8.498875167314704,5.404619933775497,-2.761746240642786
6.26436121201503,8.198054876067541,5.377002471369069,-1.9660557074564293
6.346341760775705,7.945707495636611,5.357341914294505,-1.208430572768362
6.4257988357320714,7.7351881734556285,5.345257608566821,-0.4869580861551126
6.503150717466628,7.557660211341114,5.34038802770527,0.20350744025573275
6.5787273195800395,7.404255638071313,5.342423102107827,0.8679710791489578
6.652769875960753,7.266744793341256,5.351102812899317,1.5101447219674133
6.725437323894165,7.1376527971048445,5.366204260118991,2.132197122298695
6.796813851865213,7.010211599590812,5.387526231341978,2.7348495381721465
6.866915967861122,6.8782946730758185,5.414874726723699,3.3175987269322644
6.93569891459188,6.736382646355475,5.448050713993021,3.878986505903731
7.003062741055435,6.579568749947128,5.486840579052059,4.416886935514021
7.068858428554906,6.403597195055128,5.5310094484071985,4.9287992626274075
7.1328944005054575,6.204921358994707,5.580297441033473,5.412138405796074
7.194943614095404,5.980766494060404,5.6344188250914335,5.864513917246107
7.254751279036008,5.7291816660313355,5.693063964263895,6.283986832626345
7.312043095696321,5.449067094083288,5.755903832590159,6.6692932336142645
7.366533766637154,5.140165750417898,5.822596764926301,7.020024306240737
7.4179354241413336,4.8030117946855,5.892797007988708,7.336755274255489
7.465965542088188,4.438832892228012,5.966164560731263,7.621119615476417
7.5103538710104685,4.049408280467793,6.0423757568860275,7.8758300001002155
7.550847953815146,3.6368890520693022,6.12113405688703,8.104652798448571
7.587216844335839,3.203590916638943,6.202180584871516,8.312348004346763
7.619252753502229,2.7517722166622063,6.285304064914984,8.504590118488158
7.646770475668851,2.2834111279821965,6.370349966099865,8.687886982969617
7.669604586948673,1.7999963924230942,6.457228835929561,8.869511649093074
7.687604550872904,1.3023473515507353,6.545923952420492,9.057455388663149
7.700628024388411,0.790485059773864,6.636498506307124,9.260394455429413
7.70853287498615,0.2635937855839807,6.729102450861418,9.48763143975857
7.71116881284199,-0.279845310437166,6.823978765259003,9.748907125390373
7.708370359737618,-0.8415734334073518,6.921467836512907,10.053845875064582
7.699954625403544,-1.4223628440667562,7.0220062952635525,10.410533248694046
7.685730996962876,-2.0194109785917016,7.126111627750493,10.822244915779693
7.665536887176959,-2.6211558095754115,7.23433407690829,11.280680529341046
7.639325329081204,-3.198340207424937,7.347140882201701,11.753967463975918
7.607341927006955,-3.692924837705485,7.46468055684146,12.171375602633825
7.5704126786299,-4.016524700367368,7.586394312867798,12.420410738025309
7.5302474316262265,-4.0829487497627674,7.710598420248051,12.38973584258296
7.489417944128599,-3.8752605829622677,7.8344957786738805,12.058519230135254
7.450665338298976,-3.472575317320476,7.955080970975233,11.530791042353295
7.415939585125772,-2.9872458573729213,8.070388881398767,10.950126762914094
7.386067126552042,-2.497344696905143,8.179890149027909,10.411413023462789
7.361093679582991,-2.0370916889707895,8.284004279262536,9.951406753950947
7.340722762693283,-1.6148550842867175,8.383518346802045,9.574419984316089
7.324574211850416,-1.2282560908452518,8.479262546645206,9.272544307749953
7.312291650941963,-0.8716448544864075,8.571987989722706,9.03514366230561
7.303575202397099,-0.5390538602878538,8.662339426345762,8.852296976465006
7.29818466379422,-0.22516733976808723,8.750862396110412,8.7157124869655
7.295932990396539,0.07446900542136858,8.838019520980067,8.618741703044345
7.2966776804507525,0.3634957220114533,8.92420693801051,8.556130384403064
7.300312637670867,0.6448540721622796,9.009768241854541,8.523732136370045
7.30676117839249,0.9209000399682641,9.095005563218242,8.518253994669072
