th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
5.251925402939991,3.1022625946524354,2.8080330451607733,1.32750041315926
5.282948028886515,3.2294113292031144,2.821308049292366,1.4546814925544853
5.315242142178546,3.357442564630878,2.835854864217911,1.5889585010570597
5.348816567824855,3.486118959542285,2.8517444492284816,1.7302492600767179
5.383677757420278,3.615158369125687,2.869046941829249,1.8784099708896334
5.419829341111535,3.7442326362003784,2.887831041538145,2.0332323538985047
5.457271667473538,3.8729672972153666,2.9081633650771304,2.1944420400592026
5.496001340445692,4.000942318544806,2.9301077854777224,2.3616984446427844
5.53601076363114,4.127693938355564,2.9537247699241505,2.534596304331357
5.5772877030146955,4.252717636705533,2.979070732967464,2.7126689869265626
5.61981487938175,4.375472193660202,3.00619742283673,2.8953935906939585
5.663569601318352,4.495384725913469,3.0351513587436694,3.0821977421644218
5.708523448577487,4.611856521811634,3.0659733361653134,3.2724678841181314
5.754642013795603,4.724269428821659,3.098698015006495,3.4655587284982525
5.80188470808382,4.831992492597192,3.1333536022914776,3.6608034422336284
5.850204633009792,4.9343885086053385,3.169961636713814,3.8575240474391004
5.899548518095846,5.030820130294014,3.208536877188205,4.055041460008107
5.9498567193987855,5.1206551847726995,3.249087291788286,4.252684568719934
6.001063271246513,5.203270878741163,3.2916141374754853,4.449797774175667
6.053095980033924,5.278056632857299,3.336112115217242,4.645746463505514
6.105876546362497,5.3444153593744606,3.382569579852297,4.839919990388379
6.1593206999562415,5.401763092396644,3.430968779756181,5.031731856006517
6.213338330880208,5.449526989107907,3.481286098316246,5.220616939684673
6.267833600771287,5.487141840939105,3.533492267713093,5.406025802818754
6.322705019180678,5.514045363728846,3.5875525257412804,5.587416281906743
6.377845472817967,5.529672674024841,3.6434266885603477,5.7642427929251765
6.433142199558215,5.533450503194987,3.7010691164895992,5.935943987683024
6.488476704590165,5.524791849099427,3.7604285563664295,6.101929630547205
6.543724623081159,5.503091910786789,3.8214478526719016,6.261567796177743
6.598755542189027,5.467726283968529,3.884063530633679,6.414173715765694
6.653432805028712,5.418052495655032,3.948205267791336,6.559001802858424
6.707613329985262,5.353415998372814,4.013795285819921,6.6952425415213765
6.76114748996899,5.273161692098928,4.0807477112351345,6.82202597830787
6.8138791068899796,5.176651853344794,4.148967971018213,6.938433472950693
6.8656456254234275,5.063290983348964,4.21835230574772,7.043519072449873
6.916278535256917,4.932557509211976,4.288787496472219,7.136341325800197
